,text
3437,"icymi: rev.  executive director  on his book ""god and government""  pic.twitter.com/ol44nptdyj"
3438,icymi:  president  on the conservative movement & #election2016  pic.twitter.com/lkgwnqz34m
3439,". ""northwestern football players won't get a union, but their fight doesn't end here""  pic.twitter.com/gjszladbkw"
3440,.  discusses #college #football players' #unionization effortpic.twitter.com/o4ybypjxke
3441,"""some questions for candidates who use faith as a campaign issue: robert mann""   via .twitter.com/f1npowcmnu"
3442,"rev.  discusses his new book ""god and government"" & current debate on #social & #cultural issuespic.twitter.com/jybfbleiqg"
3443,"., president  joins us from #stlouis to talk #conservative movement & campaign 2016pic.twitter.com/dp4jbqo22s"
3444,"""donald trump’s nativist bandwagon""   via  .twitter.com/d5wbpye0h4"
3445,should the u.s. #constitution be changed? why or why not?
3446,".,  & author, ""ashley's war,"" joins us from aspen, co, to discuss women in military combat roles.pic.twitter.com/jy6ce1zut4"
3447,.  joins us from new york to discuss the #irannucleardealpic.twitter.com/o8uuvnbz4v
3448,"""good jobs are back: college graduates are first in line""  … via .twitter.com/5wdf4luuny"
3449,"anthony carnevale,  director, talks about an increase in high-wage jobs in the economy.pic.twitter.com/hvrbiqu1mw"
3450,".: ""the courage of jimmy carter""   via "
3451,"""why joe biden should run""   via  "
3452,".: ""biden consults with warren as he mulls 2016 presidential bid""   via .twitter.com/rwfg8wjenu"
3453,"""joe biden in 2016: what would beau do?""   via  "
3454,"""joe biden games out presidential run with circle of advisers""   via  "
3455,politico: “vp biden games out possible presidential bid”pic.twitter.com/zeqicf8fsv
3456,#viewercall: illegal #immigrant from fl on #americanjobs and the e-verify system  pic.twitter.com/n4httknel2
3457,"graph:""...heroin-related overdose deaths increased 286% between 2002 & 2013"" via   pic.twitter.com/tb76s6j5yp"
3458,"""white house launches new heroin strategy""   via "
3459,daniel raymond  policy director joins us from ny to discuss the #heroinepidemic particularly in the nepic.twitter.com/vfzmgf8qrb
3460,"chart: ""profile of the unauthorized population: us""   via .twitter.com/941dkyazqs"
3461,"poll: ""in u.s., 65% favor path to citizenship for illegal immigrants"" via   …?pic.twitter.com/k1nqxpxofw"
3462,.  &   join us to discuss #immigration & the #2016electionpic.twitter.com/vp6kzz8vjq
3463,what is driving the #trump & #sanders surges? #2016electionpic.twitter.com/wb5fih54tw
3464,icymi:   on #election2016 & the gop presidential field  pic.twitter.com/3xywe86qn9
3465,#viewercall: community activist from ny on legalized marijuana #syntheticdrugs & #urbanyouth  pic.twitter.com/slhct2o3l8
3466,"video: washington, dc attorney general karl racine on #marijuana: “i think it should be legal”  pic.twitter.com/h4fnqg7uon"
3467,what is your top news story of the week?
3468,"karl racine, d.c. attorney general talks with us about the spread of #syntheticdrugs in major citiespic.twitter.com/dlr1riloan"
3469,. joins us from new york to discuss the #2016election & the #useconomypic.twitter.com/qsgrggwvwa
3470,"""james harrison thinks kids' participation trophies are worthless, sets off debate"" via   "
3471,"""everybody gets a trophy"" do you agree or disagree?"
3472,"""war comes home: the excessive militarization of american police""   via .twitter.com/46x1z07ggv"
3473,"""nypd a long way from matching city’s racial makeup""   via .twitter.com/yupjnc7oep"
3474,"jason williamson  attorney, criminal law reform project talks with us about #criminaljusticereformpic.twitter.com/8fcvyekpnt"
3475,". recent report, “2015 state of the u.s. automotive industry”  "
3476,. president  discusses the state of the u.s. #autoindustry & its contribution to the economypic.twitter.com/3xxsrkm6kg
3477,"commander kirk lippold (ret.), former commander, uss cole joins us to discuss the #irannucleardealpic.twitter.com/77paf2cdo5"
3478,should the u.s. end #birthrightcitizenship?
3479,"sat| michelle mccluer, fmr. judge advocate general on #bergdahl, &   on the #deathpenalty"
3480,"icymi: , executive director of , on the paris climate change agreement  pic.twitter.com/zoot9himtv"
3481,"icymi:   on the #gopdebate,  & #2016election  pic.twitter.com/qpadai4eit"
3482,"#viewercall: md resident on eliminating emissions from coal, china's energy issues, & #cop21  pic.twitter.com/yfw83rzc3y"
3483,"""what is the u.s. commitment in paris?""  … via .twitter.com/aea05f6fua"
3484,.  joins us from san francisco to discuss the paris climate change agreement #cop21pic.twitter.com/lctjg6tnq1
3485,.  joins us to talk about the reaction to this weeks #cnndebate & #2016electionpic.twitter.com/1jm5ognlvg
3486,"""trust in government to protect against terrorism at new low""  …? via .twitter.com/alllwxaf8z"
3487,"""views of government’s handling of terrorism fall to post-9/11 low""    #terrorismpic.twitter.com/6wzlzq3fgh"
3488,do you trust the government to protect you & your family from #terrorism?
3489,"fri|  on the #republicandebate,   on the #parisagreement, & richard lugar on the bipartisan index rankings"
3490,icymi:  (r-va) on congress' $1.1 trillion #omnibusbill  pic.twitter.com/3f9ffydmw4
3491,icymi:  senior fellow bill danvers on the national terrorism advisory systen  pic.twitter.com/ldzb6dpz0e
3492,"video:  (r-va) says he gives  a ""f"" on his first #budget bill  pic.twitter.com/3guppjwsnc"
3493,#viewercall: florida resident on the #feddecision & debt crises  pic.twitter.com/ibu7bxhphq
3494,. (r-va) talks congress' year-end spending & tax billspic.twitter.com/oqrc3mvfd2
3495,"bill danvers,  senior fellow, discusses the 's new terror alert warning systempic.twitter.com/jb073lmrwb"
3496,"""federal reserve launches campaign to raise interest rates...""   via .twitter.com/etedibvarv"
3497,.  joined us on the phone to talk about the #feddecision  pic.twitter.com/durlzoj3nd
3498,your thoughts:  raises interest rates for first time since 2006
3499,"icymi:  (r-nj) on funding deadline, #isis strategy, & #campaign2016  pic.twitter.com/cexgt6wrxv"
3500,icymi:  (d-mi) on the $1.1 trillion #omnibus spending bill  pic.twitter.com/xa5dnjlhni
3501,#viewercall: muslim american from maryland on 's proposed muslim ban  pic.twitter.com/e8liyguety
3502,#viewercall: 15-year-old ok resident on the #republicandebate & supporting   pic.twitter.com/kexf2vmzzf
3503,". joins us to discuss #omnibus spending bill, #isis, & #campaign2016pic.twitter.com/ghxvd5kouf"
3504,. (d-mi) talks congress' $1.1 trillion #omnibus spending billpic.twitter.com/u8t9n2dmcq
3505,gop presidential debate: who won? #campaign2016
3506,   great seeing you back on c-span!   we'll see you in manchester soon!
3507,wed|  (d-mi) on the #omnibus spending bill &  (r-nj) on u.s. strategy against #isis & the #2016campaign
3508,icymi:   on the latest from #campaign2016 in new hampshire  pic.twitter.com/ieprrygcha
3509,icymi:   discussed the future of the affordable care act  pic.twitter.com/webyqm9zrg
3510,icymi:  founder james zogby on fighting #isis abroad & at home  pic.twitter.com/grmt8mbvc0
3511,#viewercall: iowa resident on the caucus process & supporting   pic.twitter.com/txtailnvbl
3512,your thoughts: #campaign2016 have you decided on a candidate?
3513,. on the future of the affordable care act & the spending #omnibuspic.twitter.com/ss0vxpz0kx
3514,"james zogby,  founder, joins us to talk about muslim americans & #isis strategypic.twitter.com/udm4oxgvgr"
3515,your thoughts:  defends #isis strategy
3516,"tues| james zogby of  on #isis strategy,  on the affordable care act, &  on iowa #campaign2016"
3517,icymi:   on school improvement grants & the education dept.  pic.twitter.com/g3twkpfvvk
3518,icymi:   on #millennials & the american dream  pic.twitter.com/ghc7s3pmne
3519,icymi:  director frank cilluffo on tightening the #visawaiver program  pic.twitter.com/npsxbmol61
3520,#viewercall: oh resident on the rise of charter schools & the impact on public schools  pic.twitter.com/o4cavdyxph
3521,".  on ""why $7b didn't help america's worst schools""  pic.twitter.com/dase3rvky5"
3522,"#millennial poll: ""is the idea of the american dream alive or dead?""    pic.twitter.com/ohm8ycmcpg"
3523,poll: half of #millennials say the american dream is dead    pic.twitter.com/og7a4fkwdm
3524,. director frank cilluffo joins us to talk about homeland security & the fight against #isispic.twitter.com/bunlzsj7ak
3525,u.s. commits to un climate deal: good decision?
3526,"mon|  director frank cilluffo on #isis,   on #millennials, &  on school improvement grants"
3527,icymi: actor paul giamatti &  founder bryan doerries on #veterans  pic.twitter.com/t73hrw1x31
3528,icymi:  on  report on the middle class    pic.twitter.com/ttkhbjqwx8
3529,"icymi:   on , , & the #republican party  pic.twitter.com/o5ny1szbov"
3530,#viewercall: pa resident on 's chances in the #iowa caucus & general election  pic.twitter.com/n5qvnockra
3531,actor paul giamatti &  founder bryan doerries on #veterans & mental healthpic.twitter.com/58bhnudzor
3532,"""the american middle class is losing ground"" via    pic.twitter.com/qk0len1tva"
3533,. discusses new  report on the shrinking middle class  pic.twitter.com/ocyouvjuiz
3534,  joins us to talk about  and the #republican partypic.twitter.com/xzeoqjadif
3535,your thoughts:  overtakes  in #iowapollpic.twitter.com/gmeojfug6c
3536,sun|   on #trump ;  on the middle class; & bryan doerries & paul giamatti  on #veterans
3537,icymi: pete sepp  on congress negotiating expiring tax cuts & #taxextenders  pic.twitter.com/ffjezikne0
3538,icymi:   on the history of assault weapons & #guncontrol  pic.twitter.com/pbq2qiwmxg
3539,#viewercall: gun owner from fl on why he carries a gun & safety following #massshootings  pic.twitter.com/1bi99cvuzj
3540,watch the fisher v. university of texas at austin oral argument   via  #justicescalia
3541,"""lawmakers should preserve pro-growth tax extenders""   via  #taxextenders"
3542,pete sepp  joins us this morning to talk about #taxextenders & congress negotiating expiring tax breakspic.twitter.com/ebcaeq6pbl
3543,"""everything you need to know about the assault weapons ban, in one post""   via .twitter.com/66ycylnuwu"
3544,.  joins us to discuss the debate on #guncontrol & the 1994 #assaultweapons banpic.twitter.com/9mp2ccg5kt
3545,"""here's where you're most likely to own a gun""   via .twitter.com/1k99ev6a9h"
3546,"""here's where gun laws stand in your state""   via "
3547,have recent shootings motivated you to buy a gun?
3548,sat|   on #guncontrol; pete sepp  on #taxcuts; &   in paris on #cop21
3549,icymi:   on the #omnibus spending bill in congress  pic.twitter.com/zez10r9jko
3550,"icymi: , author, ""seeking bipartisanship,"" on partisanship in american politics  pic.twitter.com/30ntts4fqs"
3551,#viewercall: vermont resident on the need for #termlimits in congress & the #omnibus bill  pic.twitter.com/kpd7bjqtk2
3552,.  joins us to talk about the #omnibus spending billpic.twitter.com/boi8bi27kx
3553,"""promised bipartisanship, obama adviser found disappointment""   via .twitter.com/wvxhmpsncb"
3554,"., author, ""seeking bipartisanship,"" joins us to discuss his career in politics & hyper-partisanshippic.twitter.com/qwcsxtmdvu"
3555,"""wsj/nbc poll finds majority opposes trump plan to ban muslims""    via  #muslimsinamericapic.twitter.com/u4kkijk3id"
3556,what is your top news story of the week?
3557,"fri|  on his book, ""seeking bipartisanship"" &   on congress' $1.1 trillion spending package"
3558,icymi:  on #gunviolence & domestic #terrorism  pic.twitter.com/pk91dfio1g
3559,icymi:  (r-ky) discussed the congressional agenda & presidential power  pic.twitter.com/4hrepq0xih
3560,icymi: mike lillis  joined by phone to discuss house files for funding extension  pic.twitter.com/fqz2lwimpu
3561,#viewercall: nc resident on funding construction jobs & #military shopping centers  pic.twitter.com/hbvorhyx7p
3562,your thoughts: priorities for congressional spending?pic.twitter.com/vhkwqstnye
3563,"""polarized senate blocks expanded background checks, other gun curbs after california shootings""   via "
3564,. (d-il) joins us this morning to talk about #gunviolence & domestic terrorismpic.twitter.com/xemgok0grq
3565,". (r-ky) discusses how congress is giving  more power by abdicating the ""power of the purse""pic.twitter.com/47famtcw8p"
3566,what is the best plan to fight #isis?
3567,thurs|  (r-ky) on friday's funding deadline &  (d-il) on #gunviolence prevention
3568,icymi:   discussed her #investigation into the #chemical industry  pic.twitter.com/en4a3pvkil
3569,icymi:   talked about #guncontrol legislation & #sanbernardino  pic.twitter.com/7lryeiv8ry
3570,icymi: rep.  (r-va) on #nationalsecurity threats & preventing #terrorism  pic.twitter.com/aacfvu0w7c
3571,#viewercall: ma resident on sharia law & the #refugee vetting process  pic.twitter.com/kkmghvvild
3572,"""why the united states leaves deadly chemicals on the market""   via  .twitter.com/w9odcrg0ia"
3573,spotlight on magazines:   on investigating the chemical industry  pic.twitter.com/yidaqveenu
3574,. (d-ny) discusses new #guncontrol legislation in wake of #sanbernardinoshootingpic.twitter.com/vwhrtcisr0
3575,"rep.  (r-va) joins us this morning to talk about #isis, future of gitmo, & #campaign2016pic.twitter.com/dyenqxron6"
3576,".: muslim ban ""not what this party stands for"""
3577,wed| rep  (r-va) on national security;  (d-ny) on #guncontrol &   on industry
3578,icymi: sen.  (r-la) on debate over #isis and domestic #terrorist attacks  pic.twitter.com/1ytjl0p6v1
3579,icymi: rep.  (d-nj) on the fight against #isis & the #spendingbill deadline  pic.twitter.com/wxd7cgwfv9
3580,icymi:   on pres. obama's latest #guncontrol push & #ovalofficeaddress  pic.twitter.com/bkzj9smc7i
3581,#viewercall: ca #muslim american on learning about #islam & his thoughts on   pic.twitter.com/xoxyn9e1q0
3582,sen.  (r-la) joins us to talk about preventing #terroristattacks on u.s. soil & preventing future onespic.twitter.com/5ghherxvmn
3583,rep.  (d-nj) joins us to discuss the fight against #isis & friday's #spendingbill deadlinepic.twitter.com/xinic5zejx
3584,.  joins us to discuss pres. obama's latest #guncontrol push #ovalofficeaddresspic.twitter.com/aayexadhji
3585,"""terrorists mock bids to end use of social media""   via  #isis"
3586,"""in nations with significant muslim populations, much disdain for isis""   via .twitter.com/skqe41xeht"
3587,what are your thoughts on  calling for a shutdown of #muslims entering the u.s.?
3588,#viewercall: south carolina resident on the distinction between mass shootings & #terrorism  pic.twitter.com/hqyrhp4cm4
3589,"icymi: lorenzo vidino, director , talked about #isis in america  pic.twitter.com/27hf6j64hd"
3590,icymi:   discussed #terrorism & #campaign2016  pic.twitter.com/fawlv37qge
3591,"""dhs to soon roll out a more sensitive terror risk alert system""   via  "
3592,"lorenzo vidino,  director,  talks about his recent report ""isis in america: from retweets to raqqa""pic.twitter.com/l7wv0yzhoo"
3593,.  joins us this morning to talk about #terrorism & #campaign2016pic.twitter.com/d1eqtdinb7
3594,"""there are far more muslims ready to fight for the west than against it""   via "
3595,"your thoughts: pres. obama on terrorism: ""we will overcome it"""
3596,mon|  on rise of donald trump; lorenzo vidino  on american isis sympathizers;   on  grants
3597,icymi: security consultant & fmr.  agent bill gage on active shooter protocols  pic.twitter.com/lqwfu76loa
3598,"icymi: marc frey, fmr. dhs visa waiver program director, on proposed changes to the program  pic.twitter.com/zip9iys6r7"
3599,icymi:   on 's agenda & the 2016 elections  pic.twitter.com/su0vjelwxn
3600,workplace homicides from shootings  … via .twitter.com/webehh5k9g
3601,"bill gage, security consultant & former u.s. secret service agent, discusses active shooter response & preparedness.pic.twitter.com/elkguknlcb"
3602,"""forget refugees: how terrorists could ​actually​ get into the u.s.​""   via .twitter.com/gpxrng2ss6"
3603,"""house leaders plan to move bill tightening security for visa waiver program""   via  "
3604,"marc frey, former  visa waiver program director, 2007-10, talks about proposed changes to the program.pic.twitter.com/vfrmcokybe"
3605,"""ryan hopes his agenda can buoy gop at the polls""   via  "
3606,. congressional reporter  talks with us about 's agenda & 2016 electionspic.twitter.com/ouwdio1ica
3607,"""president of liberty university urges students to arm themselves: 'get your permit'""   via "
3608,what does the #secondamendment mean to you?pic.twitter.com/hfivwwxgn5
3609,ages of #supremecourt justices  … #scotuspic.twitter.com/rcxpwj2doi
3610,supreme court reporter  talks about upcoming #scotus redistricting & affirmative action arguments.pic.twitter.com/7q6pe0kbrk
3611,"#concussion ""hit count""  … via .twitter.com/lrptnpwliz"
3612,"""gifford's head trauma should shake up football""   via "
3613,what is a #concussion?   via .twitter.com/c9uhvcvzth
3614,. concussion center co-director dr. dennis cardone joins us from nyc to discuss sports-related #concussions.pic.twitter.com/vokqbfr5fy
3615,former  general counsel  & neema singh guliani  join us to discuss #nsa bulk data collection.pic.twitter.com/hy7aomt1iu
3616,"""fbi says #sanbernardino attacks considered act of terrorism; shooter pledged allegiance to islamic state leader""  "
3617,".: ""end the gun epidemic in america""   via  #sanbernardinoshootingpic.twitter.com/afeudtiwlf"
3618,"yesterday,  announced it was investigating the #sanbernardinoshooting as an ""act of terrorism."" your thoughts?pic.twitter.com/cvejorakcr"
3619,sat|  & neema singh guliani  on #nsa; dr. dennis cardone  on sports & #concussions;  on #scotus docket
3620,icymi:   & thomas snyder  on #schoolcrime & safety  pic.twitter.com/ab5kpnbiut
3621,icymi:   on the #emailprivacyact & law enforcement's access to data   pic.twitter.com/blrfvks6bq
3622,icymi:   on more special forces heading to #iraq & #syria  pic.twitter.com/cs9fep9bgy
3623,#viewercall: west virginia resident on the #massshooting cuture in our society  pic.twitter.com/pel9gwpt1f
3624,november #unemployment numbers via .twitter.com/jxerkqqfbr
3625,".  & thomas snyder  join us to discuss school crime, violence, & safety #abtnpic.twitter.com/c3vihy02dl"
3626,read bills here: h.r.699 - #emailprivacyact   & s.356 - electronic communications privacy act  
3627,.  joins us to talk about #emailprivacy & law enforcement's access to your personal emailspic.twitter.com/c2u6lckcca
3628,"""mccain, graham urge american boots on the ground against isis""  … via "
3629,.  joins us to discuss special forces in #syria & #iraq & the strategy against #isispic.twitter.com/tv22xadwkt
3630,"""behind the bloodshed: the untold story of america's mass killings.""  … via .twitter.com/hx3zkjvcha"
3631,"""‘i think about it daily’: life in a time of mass shootings""   via "
3632,"""bbc news - oregon shooting: statistics behind 'routine' us gun violence""  … via .twitter.com/6ihk7cri5u"
3633,how often do you think about mass shootings on a daily basis?
3634,"fri|   on special ops;  on #emailprivacyact; tom snyder ,  on #schoolsafety"
3635,"local headlines on the #sanbernadinoshooting via . today, we got your reaction:  pic.twitter.com/czvtsn6bdt"
3636,"watch wj friday 9:15am - america by the numbers - latest #'s & trends on school crime, violence & safety - security measures  #abtn"
3637,"icymi: rep.  (d-ca) on #isis & the middle east, & the #sanbernadinoshooting  pic.twitter.com/dvirsaehla"
3638,icymi:  (r-il) on the #highwaybill & transportation funding  pic.twitter.com/19c55zbad0
3639,#viewercall: constituent of 's district asks how he balances his responsibilities  pic.twitter.com/xjtijvlhke
3640,"rep.  (d-ca) joins us to discuss #sanbernadino, #isis, #refugees, & u.s. policy in the #middleeastpic.twitter.com/r3u2itrmng"
3641,. (r-il) talks with us about #transportation & the latest congressional efforts to pass a #highwaybillpic.twitter.com/xnje2ed7gj
3642,"""gop offers prayers, not solutions, on calif. massacre""   via  #sanbernadinopic.twitter.com/wwimjx31ua"
3643,what's your reaction to the #sanbernadinoshooting?pic.twitter.com/oabuu0i5z7
3644,"thurs|  (r-il), the newest house member, on #transportation funding; &  (d-ca) on #isis, #refugees, & the #middleeast"
3645,"icymi: , editor in chief of , on the #futureofwork & the labor economy  pic.twitter.com/920hy1xthv"
3646,"icymi: rep.  (r-wa), former sheriff, on policing in america & #criminaljustice  pic.twitter.com/aqtwmxtd2l"
3647,icymi:  (d-wa) on the select panel looking into #plannedparenthood  pic.twitter.com/e8uezd5qse
3648,"rep.  (r-wa): ""i've had my throat slit with 45 stitches in the side of my neck""  pic.twitter.com/wgc9kq7hwp"
3649,#viewercall: fl resident says there is a need for #bodycameras on u.s. #policeofficers  pic.twitter.com/cwrwka7pva
3650,". , editor in chief, joins us to discuss the future of the labor economy #futureofworkpic.twitter.com/isypirq5yb"
3651,"""here's why american cops kill so many more than european cops""  … via "
3652,"rep.  (r-wa), former sheriff, joins us to talk about policing in the u.s. & #criminaljusticepic.twitter.com/f9lu0wsaym"
3653,"""democrats renew pressure on republicans to end planned parenthood committee""   via "
3654,. (d-wa) joins us to discuss the purpose of the new select panel looking into #plannedparenthoodpic.twitter.com/t7zk4dwch5
3655,"""special operations strike force heading to iraq""   via  #specialforcespic.twitter.com/qysrtkamjd"
3656,what are your thoughts on more u.s. #specialforces heading to #syria & #iraq?
3657,wed|  (d-wa) on #plannedparenthood;  (r-wa) on policing & #criminaljustice; &   on #futureofwork
3658,#viewercall: ohio viewer on what #government program he would cut & why  pic.twitter.com/a8syxgdkao
3659,icymi: rep.  (d-vt) discussed house democrats' legislative agenda  pic.twitter.com/wsyqj8l6ze
3660,icymi:  (r-ut) on the u.s. strategy to combat #isis  pic.twitter.com/tbpupsidmk
3661,icymi:   on the #highway funding bill deadline this friday   pic.twitter.com/fehk5xhg4x
3662,icymi:   on #campaign2016 & the endorsement game for candidates  pic.twitter.com/m60wd4xcmg
3663,"rep.  (d-vt) talks about house democrats' legislative agenda, #isis & #cop21parispic.twitter.com/7pdi4boqba"
3664,. (r-ut) joins us this morning to discuss the latest on fighting #isis in #syria & #iraqpic.twitter.com/coinrq5wjz
3665,what #government program would you cut & why?
3666,#viewercall: tx resident shares her thoughts on #climatechange ahead of #cop21paris  pic.twitter.com/ghkcrvhh7t
3667,"icymi:  talked about gov't waste & the 2015 ""wastebook""   #federalfumblespic.twitter.com/sa1budx35k"
3668,icymi:  talked about violent extremism & countering #isis propaganda  pic.twitter.com/l5byteuo0h
3669,icymi:   discussed u.s. role in #nato  pic.twitter.com/gcpbqowfbs
3670,icymi: jean chemnick  on the un #climatechange summit taking place in #paris  pic.twitter.com/ccx2ilfbus
3671,. (r-ok) joins us this morning to discuss wasteful #federal spendingpic.twitter.com/jcxpe0vyc9
3672,. talks about u.s. strategy to counter violent extremism & #isis propagandapic.twitter.com/lortryizzj
3673,.  joins us this morning to discuss the u.s. role in #natopic.twitter.com/vajot9coml
3674,un #climatechange summit begins today: your message?
3675,#viewercall: nj resident on why she feels secure shopping online   #cybermondaypic.twitter.com/uyhly48juv
3676,icymi: mike lillis  joined by phone to talk about the accuracy of #polls  pic.twitter.com/d9638ripx4
3677,icymi: bob deans  &   on the un climate change summit  pic.twitter.com/zni2ulz7du
3678,icymi:  on efforts by the u.s. to fight terrorist groups on the internet  pic.twitter.com/zyyjfrlsuf
3679,icymi:  discussed deadlines facing congress before the end of 2015  pic.twitter.com/fy5j6epdv6
3680,do you trust political #polls?
3681,"op-ed: ""obama takes his reckless energy plan to the united nations""   via  "
3682,bob deans  &   talk about the un climate change summitpic.twitter.com/kvw7yuuaoh
3683,do you feel secure shopping online?pic.twitter.com/ricxvqonbu
3684,sun|  on #terrorists' use of the internet; & bob deans  &   on the #un & #climatechange
3685,icymi:   on the new #faa recommendation for a #drone registry  pic.twitter.com/jrp9x2ravp
3686,icymi:   on the #syrianrefugees in the u.s. & state vs. federal roles  pic.twitter.com/i8f6ryctdw
3687,"icymi:  & jules naudet on 's new series, ""the #spymasters""  pic.twitter.com/wt5mh00yaz"
3688,#viewercall: illinois resident on his experience sponsoring #refugees  pic.twitter.com/c1mzhfcqym
3689,#faa task force #drone recommendationspic.twitter.com/yqhazupamf
3690,know before you fly via  #dronepic.twitter.com/tozej7vtxr
3691,.  joins us to talk about the new #faa task force recommending a #drone registrypic.twitter.com/bztaeapnsg
3692,"""how showtime’s cia terrorism documentary 'the spymasters' went from novel to necessary""  … via  #spymasters"
3693,"""the faces of the spymasters""   via  #spymasterspic.twitter.com/xd8nxczdk4"
3694,"., writer, & jules naudet, director, of 's new series ""the #spymasters"" join us to discuss the #ciapic.twitter.com/4mn9psqpuv"
3695,#syrians & #refugees in the u.s.   via .twitter.com/swazkehdud
3696,.  joins us to discuss the u.s. #refugee policy & federal vs. state rolespic.twitter.com/od0nrrcrtb
3697,"""republican trump drops 12 percentage points in poll: reuters/ipsos""   via  #campaign2016"
3698,have terror fears impacted your choice for president? #campaign2016
3699,icymi:   on the phone speaking about his experience with racism  pic.twitter.com/e4lx6rw7k3
3700,icymi: professor charles kessler  joined us on the phone to discuss #freespeech  pic.twitter.com/liabmhaqub
3701,"#viewercall: compton, ca resident recites a poem she wrote on #politicalcorrectness  pic.twitter.com/plknq8w9ts"
3702,"""the dos and don'ts of cultural appropriation""  … via  "
3703,"""intolerance masked as tolerance is still intolerance""   … via "
3704,"""we dissent""   via .twitter.com/1goeogdw5a"
3705,"""when the college madness came to my campus""   via "
3706,the definition of #politicalcorectnesspic.twitter.com/llroqurlgx
3707,"""u.s. millennials more likely to support censoring offensive statements...""   via .twitter.com/gp5vytogtq"
3708,"what are your thoughts on political correctness, #freespeech, & tolerance?"
3709,fri| joining us on the phone: charles kesler  &   to discuss #freespeech on college campuses
3710,icymi:  & 's alyson klein on no child left behind's update #nclb  pic.twitter.com/3qqtxlkwru
3711,"icymi:   &   on the #useconomy, #jobs, & #blackfriday  pic.twitter.com/hsrgmggcqb"
3712,"icymi: major general gordon davis in kabul, #afghanistan on the current role of u.s. troops  pic.twitter.com/vlkdvryyvr"
3713,"#viewercall: ohio resident on her dislike for gov. #kasich, the #kochbrothers & the #economy  pic.twitter.com/isrelqnaqo"
3714,.  joins us to discuss the latest update in the no child left behind bill #nclbpic.twitter.com/nclhw4xve5
3715,"""are higher minimum wages eliminating restaurant jobs?""   via  #minimumwagepic.twitter.com/omkkdz0fbb"
3716,"""best month for stocks in four years, but ...""   via .twitter.com/js6dzp4wvb"
3717,.  &   join us to discuss the health of the #useconomypic.twitter.com/qm9cedicwl
3718,"""are we losing afghanistan again?""   via "
3719,"maj. general gordon davis joins us from kabul, #afghanistan to discuss continued combat efforts against the #talibanpic.twitter.com/bojpnaidws"
3720,are you worried about a terrorist threat to our homeland?
3721,thurs|   &   on health of u.s. economy; alyson klein ()  on #nclb update #esea
3722,"icymi: jacqueline pata,  on the state of native american communities & policy  pic.twitter.com/9hiayersaz"
3723,icymi:   & kendall fells  on the #minimumwage debate  pic.twitter.com/hncmcuxlny
3724,icymi:   on the upcoming #climatechange talks in #paris #cop21  pic.twitter.com/ripqvfnph2
3725,#viewercall: #chicago resident on housing issues perpetuating racial tensions in the city  pic.twitter.com/2zwxrwp4cy
3726,jackie pata  joins us to talk about the state of #nativeamerican tribes & communitiespic.twitter.com/klwhhvxvxd
3727,"""conservative republicans alone on global warming's timing""  …? via .twitter.com/eaknfp1f45"
3728,"""un official: over 120 leaders to attend paris climate summit""  … via  #cop21"
3729,.  joins us to discuss the paris #climatechange talks starting monday #cop21pic.twitter.com/xi8awdwch0
3730,minimum wage since 1938   via  #minimumwagepic.twitter.com/soynfm3zpz
3731,minimum wage effect on seattle restaurants  … via .twitter.com/r0pecitkab
3732,.  & kendall fells  join us to discuss the minimum wage debate & #fightfor15pic.twitter.com/c2ndhl62mo
3733,#chicago police release the shooting video of a black teen. your thoughts?
3734,wed|   on the upcoming #parisclimatetalks; & jacqueline pata  on the state of #nativeamerican communities
3735,wed|   & kendall fells  on the #minimumwage debate & #fightfor15 movementpic.twitter.com/k462oopk6b
3736,#viewercall: fmr. teacher on food programs & how she combatted hunger in her classrooms  pic.twitter.com/gitd3n2mpj
3737,"icymi: , founder & ceo  on childhood #hunger in america  pic.twitter.com/oyrxzkn8vr"
3738,icymi:  talked about legality of u.s. military action against #isis  pic.twitter.com/gspevqq14n
3739,icymi:  talked about  & french pres.  meeting later today  pic.twitter.com/zdfc2f8xuw
3740,"., founder & ceo  joins us this morning to talk about #hunger in americapic.twitter.com/jyn0wd6faw"
3741,"., professor , discusses legality of u.s. military action against #isispic.twitter.com/ai84nvpy2s"
3742,should u.s. form anti-isis coalition with #france & #russia?
3743,tues|   on #hollande's trip to the u.s.;   on #aumf;   on #hunger in america
3744,#viewercall: nc resident shares his views on military strategies following #parisattacks  pic.twitter.com/yc4bnsii7e
3745,"icymi: richard lazarus   on ""administrative side"" of chief justice roberts   pic.twitter.com/auuwkg9ygg"
3746,icymi:  previewed tomorrow's meeting between  & french pres.   pic.twitter.com/gkdq5n7stv
3747,icymi:  ceo & president joseph boardman on #railsafety & the future of #train travel  pic.twitter.com/1owl3jow15
3748,icymi:   on #encryption technology & #isis  pic.twitter.com/myucjta6t0
3749,"president & ceo , joseph boardman, discusses #amtrak, #railsafety & the future of train travelpic.twitter.com/wgpawedkwd"
3750,"""cia director: paris attacks are a ‘wakeup call’ to europe on encryption   via  "
3751,.  joins us this morning to talk about #isis's use of #encryption & the #darkwebpic.twitter.com/qvlcbyptim
3752,has  struck the right tone post-paris attacks?
3753,icymi:   on #muslim americans & #islamophobia  pic.twitter.com/trxedcpvkz
3754,#viewercall: pa resident shares his views on #islamophobia  pic.twitter.com/d63o5hzuqh
3755,"icymi:   discussed ""inside the clinton donor network""  report  pic.twitter.com/5hho8ba9jm"
