,text
6831,"given the dysfunctional state of iraq, any u.s. victory over isis will be temporary and incomplete.   "
6832,what macri’s pivot means for the future of u.s.-argentina ties   .twitter.com/1gaocnoxjj
6833,"today on wpr:  on a new era in u.s.-argentina ties,  on iraq's dysfunction and defeating isis:  "
6834,". looked at what the candidates for u.n. secretary-general had to say, and he didn't find it exciting: "
6835,"the philippines votes in may, and the stakes are high. a report from :  "
6836,.'s ellen laipson offers some optimism on the long slog to peace in the middle east:  
6837,"south sudan’s fragile peace takes two steps forward, one step back  pic.twitter.com/nokgot14vq"
6838,"iran-saudi competition is hardly limited to the middle east, as the two rivals vie for influence in africa. "
6839,on wpr: dutch referendum   saudi-iran rivalry   east timor's sea rights  
6840,a group representing indigenous people urged brazil to stop financing mega-projects. an in-depth look:   
6841,the philippines goes to the polls in may at a critical moment. an in-depth look from :  
6842,"isis is growing its foothold in the north caucasus, influencing the insurgency there.   "
6843,"off the radar: colombia-eln talks to begin in may, buhari vows crackdown in delta, pakistan-china joint air exercise  "
6844,"as european privacy watchdogs call for changes to the u.s.-eu data-transfer deal, a look at what's at stake:  "
6845,bangladesh's two major parties haven't accepted the fundamental principle of a working democracy—a loyal opposition.  
6846,why did east timor ask the u.n. to establish a permanent maritime boundary with australia in the timor sea?  
6847,"the emergence of a global middle class has raised millions out of poverty. but there's more to it, says   "
6848,iran and saudi arabia's rivalry is spreading to africa.   
6849,"last week, dutch voters sent a gift to putin, along with a punch in the gut to the people of ukraine.   "
6850,"media roundup: obama reports gains against isis, french, uk, spanish ambassadors arrive in libya, shelling in aleppo  "
6851,"on wpr:  on the netherlands' ukraine referendum,  on iran's africa outreach  "
6852,"russia needs a strategy to deprive isis of recruits and influence in the north caucasus, says   "
6853,". read the ""vision statements"" of the candidates for u.n. secretary-general, so that you don't have to  "
6854,"in zambia, president lungu is doing what he can to cement power ahead of the august elections.   "
6855,.'s ellen laipson: the cease-fire in syria offers a small glimmer of hope to prevent future calamity.  
6856,"though a middle class is rising in some developing nations, the notion of a global middle class isn’t quite accurate  "
6857,"in bangladesh, already-weak democratic norms are fraying further.  "
6858,will south sudan's flawed peace deal lead to lasting peace?  
6859,on wpr: bangladesh's zero-sum politics  ; civil-military relations in the u.s.  
6860,a look at where things stand in embattled south sudan:  
6861,beijing is deploying its fishermen to advance its claims in the south china sea. wpr looked at the risks in 2015:  
6862,"kuwait will deploy its national guard at oil facilities, where workers are striking. more from :  "
6863,"the cee16+1 grouping is not a multilateral institution, but a way for china to build bilateral relationships  "
6864,"off the radar: zambia arrests journalists, philippines-vietnam meet on s. china sea, russia-bolivia sign agreements  "
6865,the gap in eu-turkey counterterrorism cooperation stems from a broader disagreement over syria policy.   
6866,"russia failed to address the grievances that fueled the north caucasus insurgency, which is dangerously expanding.  "
6867,"chinese economic growth helped prop up a ""global middle class,"" but where is it headed now?  "
6868,"media roundup: nagorno-karbakh conflict risks escalation, protests in macedonia, jordan shuts muslim brotherhood hq  "
6869,"war is too important to be left to the generals. the same, it appears, can be said of admirals.   "
6870,opposition leader zia latest victim of bangladesh’s zero-sum politics  pic.twitter.com/3aynphrrv6
6871,"today on wpr: bangladesh's zero-sum politics,  on u.s. civil-military relations and the south china sea  "
6872,"isis is increasing its footprint in russia's north caucasus, and transforming the insurgency there   "
6873,"on this week's trend lines podcast: ""limited war,"" the panama papers and more. listen here  …"
6874,zambia's lungu has yet to demonstrate to zambians that he can fill the shoes of his predecessor 
6875,other countries could learn from mauritius' success at fighting corruption  
6876,"as china's economic growth slows, the ""global middle class"" will struggle to stay afloat.  "
6877,"each country's reaction to the panama papers is evidence of its history and system of government, says :  "
6878,.: the candidates for u.n. secretary-general aren't doing much to spice up the selection process. 
6879,on wpr: south sudan's fragile peace  ; a look at the global middle class  
6880,on wpr: small steps toward middle east peace  ; russia's north caucasus insurgency  
6881,"the notion of a ""global"" middle class isn't accurate—china's middle class has spilled over to its economic partners.  "
6882,"the specter of terrorism is pushing u.s. politics in some dark directions, says   "
6883,can the global middle class survive in a changing world economy?  takes a close look: 
6884,. on isis' growing foothold in russia's north caucasus and how the insurgency there has transformed:  
6885,"unlike many of its neighbors, mauritius has been quite successful in combating corruption.  "
6886,how does chinese investment in central and eastern europe affect ties with the eu?  
6887,the gap in eu-turkey counterterrorism cooperation largely stems from a broader disagreement over syria policy.  
6888,"success is modest, but the u.n. deserves credit for nudging warring parties toward peace in syria, yemen and libya.  "
6889,"media roundup: boeing meets with iran airlines, clashes in south sudan, syria gov't launches offensive near aleppo  "
6890,"as more militants in the north caucasus join isis, russia may find it has only transformed and widened its war.  "
6891,"today on wpr: elusive middle east peace, 's ekaterina sokirianskaiaon russia's n. caucasus insurgency  "
6892,"turkey’s open-border policy helped to internationalize syria's war, giving strength to the nusra front and isis.  "
6893,western europe likely sees china as a competitor in central and eastern europe.  
6894,it is unclear if slovakia's coalition parties have the political will to work together and implement real change.  
6895,tensions between uzbekistan and kyrgyzstan are unsurprising; uzbekistan has troubled ties with all of its neighbors.  
6896,the candidates for next secretary-general are offering a turtle bay variation on trump: “make the un boring again.”  
6897,"zambia's opposition appears divided, but much could happen before the august election, explains   "
6898,mauritius' environment of accountability makes it more difficult for corruption to breed.  
6899,"on wpr: u.n. sec-gen contest  , eu-turkey intel  , mauritius corruption  "
6900,"france wants to become algeria's biggest trade partner again, but must balance its morocco ties.  "
6901,"podcast: elections in peru and chad, why reactions to the panama papers reveal as much as the leaks  "
6902,"off the radar: saudi king in turkey, japan and australia promote joint military drills, protest crackdown in angola  "
6903,"while russia is too weak to dictate the outcome of limited wars, it can be a spoiler.   "
6904,democracy and accountability limit corruption in mauritius 
6905,it appears pedro kuczynski won the race for 2nd in peru. but can he defeat keiko fujimori in the june runoff?  
6906,the gap in eu-turkey counterterrorism cooperation largely stems from a much broader disagreement over syria policy.  
6907,secretary-general candidates seem intent on making the u.n. boring again  pic.twitter.com/oxgfr5ohnr
6908,what is china getting out of its massive investments in central and eastern europe? not as much as it would like 
6909,"on this week's podcast, host   talks with   about the concept of limited war. listen here:  "
6910,shelling in the city of taiz disrupted yemen's cease-fire. more from  on why peace remains far off:  
6911,". read the ""vision statements"" of the 8 candidates for next un secretary-general so you don’t have to.  "
6912,can the eu and turkey finally close intelligence gaps after brussels?   .twitter.com/m4eob7ikbf
6913,"media roundup: ukraine pm yatseniuk resigns, isis recaptures border stronghold, north korea officer defects to south  "
6914,"today on wpr:  on the next u.n. secretary-general,  on closing eu-turkey intelligence gaps  "
6915,western european countries see china as a competitor in central and eastern europe.  
6916,"amid mass protests, chad’s president set to stay in power anyway  "
6917,"myanmar has made progress, but the military's influence could hinder reform.   "
6918,can a divided opposition take down zambia’s lungu?  
6919,"china, by some estimates, has invested upwards of €10 billion in central and eastern europe  "
6920,how to read between the lines of the panama papers   
6921,peruvians go to the polls today after a chaotic campaign. why the presidential election is a race for second place:  
6922,"deby is set to win re-election in chad today, but popular discontent is growing. will he take steps to reform?  "
6923,france’s hollande enters his final year in office looking worse than ever   
6924,"it would be a mistake to ignore the common sense appeal of trump’s proposals, however absurd they may be.  "
6925,"russia can't dictate the outcome of limited wars, but it can act as a spoiler, undermining us goals.   "
6926,weekend long-read: why laos deserves more attention than it gets  
6927,"planned peace talks between colombia & eln rebels are good news, but the next steps will be complicated.   "
6928,"to fulfill its peacekeeping ideals, the u.n. needs to go beyond rhetoric   "
6929,"in exaggerating fears about terrorism, trump and cruz play a dangerous game   "
6930,"get all the wpr articles you missed this week at  . to get them in your inbox, sign up at  "
6931,the nusra front thrives when it can piggy-back on dozens of syrian rebel factions fighting assad.   
6932,"sorry, trump: the u.s. investment in nato, though at times frustrating, is more than worth its cost.   "
6933,"following arrest of the opposition leader, a look into zambia’s upcoming election:  "
6934,"new game, old rules: how drones fit within traditional laws of war  "
6935,"contrasting reactions to the panama papers reveal as much as the leaks themselves, writes   "
6936,"after just a year in office, zambia’s lungu already looking to cement power  "
6937,ordinary people in chad have made clear that they are no longer willing to be cowed by idriss deby's regime.  
6938,trump's argument that the u.s. should withdraw from nato would be a complete disaster:   
6939,peru's election cycle has been filled with controversy and painful reminders of the not-so-distant past.   
6940,on wpr: china's investments in central and eastern europe  ; our latest podcast  
6941,on wpr: peru's chaotic election  ; u.s. fear of terror  ; chad votes  
6942,"restricted by a four-party coalition, how much can slovakia’s pm really do?  "
6943,"following xi’s visit to the czech republic, here’s a look at china’s economic plan for central and eastern europe: "
6944,france's hollande is entering his last year in office weaker than any president in the history of the fifth republic  
6945,what is the state of the opposition in zambia? an interview with :  
6946,"trump's proposals are outlandish, but the popular sentiment boosting his candidacy isn't going to simply go away.  "
6947,"from an extravagant casino to a poor human rights record, laos is selective with its political and economic reforms.  "
6948,"on this week's podcast: upcoming elections, panama papers, u.s. and russian military strategies, and more. listen:  "
6949,"each country’s reaction to the panama papers reflects its history and its system of government, writes   "
6950,"deby looks set to win re-election in chad on sunday, but popular discontent is growing.   "
6951,"in peru’s ‘chaotic’ presidential elections, it’s a race for second place   .twitter.com/qgyxn22fiu"
6952,"the specter of terrorism is haunting american politics, writes   "
6953,"media roundup: kerry in baghdad, germany steps up on nagorno-karabakh, south sudan rebels move to capital  "
6954,"today on wpr: u.s. fears of terrorism, chad votes as discontent grows, peru's controversial race for second place  "
6955,"between rampant unemployment and unpopular policies, france's hollande is entering his final year on shaky ground.  "
6956,how will colombia's talks with eln rebels affect the peace process with the farc? from ://wpr.vu/10otuk 
6957,international law experts are reckoning with how to integrate drones into a morally sound legal framework.  
6958,"10 wpr articles on obama's nuclear security and nonproliferation record, free until 4/14:  "
6959,each country’s reaction to the panama papers is evidence of its history and system of government.   
6960,nusra thrives when it can piggy-back on dozens of different rebel factions fighting the syrian regime.   
6961,"laos has made some reforms, but steady relations with the u.s. remain far off.  "
6962,on wpr: france's struggling leader  ; panama papers  ; zambia's election  
6963,things aren't looking good for french president francois hollande.   
6964,"there's no doubt that we should criticize trump, but we shouldn't ignore what's driving support for his candidacy.  "
6965,how has history shaped american and russian attitudes to limited war?   
6966,"as oil prices fall, angola is seeking the imf's help. for context, read wpr's report on the country's fault lines:  "
6967,. on the challenges facing zambia's lungu ahead of august elections  
6968,"from uzbekistan’s perspective, kyrgyzstan is a source of instability.  "
6969,read wpr editor  in  on hopes of coexistence in syria:  …
6970,"trump's nato policy, while not completely baseless, would be a disaster for the u.s.   "
6971,reaction to the ‘panama papers’ reveals as much as the leaks   .twitter.com/yb4f9vjxqk
6972,france’s hollande enters final year in office disavowed and ineffective   .twitter.com/3leyuhrfhi
6973,"media roundup: kerry in bahrain, dutch voters reject eu-ukraine deal, iran-saudi to discuss hajj, clashes in kashmir  "
6974,"today on wpr:  on reactions to the panama papers,  on french pres. hollande's unpopularity  "
6975,"trump's nato policy ignores the fact that, for the u.s., the alliance is more than worth its cost, says   "
6976,mutual distrust feeds tensions on kyrgyzstan-uzbekistan border  pic.twitter.com/qmylspumug
6977,how does strategic culture in russia and the u.s. shape foreign policy in moscow and washington?   
6978,"myanmar is making progress, but political reforms could be stymied by the military.   "
6979,trump’s nato policy would shoot the u.s. in the foot   .twitter.com/jad5li3pml
6980,panama aspired to be the singapore of the western hemisphere. but corruption was never part of the singapore model.  
6981,syria's cease-fire has shown that the nusra front can only succeed when it's attached to a syrian opposition at war.  
6982,"for an in-depth look at obama's nuclear security record, check out wpr's 10-article collection, free until 4/14:  "
6983,on wpr: trump on nato   syria's nusra front   kyrgyzstan-uzbekistan ties  
6984,separating the nusra front from syria’s rebels is easier said than done   by .twitter.com/d9xlyab1mx
6985,there are plenty of reasons to criticize trump's outlandish declarations. but they shouldn't be ignored.  
6986,"on the news wire: yemen pm won't step down, new mexico-u.s. ambassador, coffee shops in north korea  "
6987,tensions are rising on the kyrgyzstan-uzbekistan border. what's driving hostilities?  
6988,. on how the colombian government's talks with the eln impact peace with the farc:  
6989,"off the radar: honduras suspends police linked to prosecutor's death; egypt, france to sign $1.1 billion arms deal  "
6990,revisit  and 's 2014 report on panama and how it became a hub for money laundering: 
6991,.'s ellen laipson weighs in on the challenges of adapting the laws of war to drones:  
6992,"can slovakia's new ruling coalition address the country's major challenges, from unemployment to corruption?  "
6993,"russia can't dictate the outcome of limited wars, but it can undermine the agenda of the u.s. and its western allies  "
6994,the eu introduced proposals to overhaul its asylum system. 's  on the challenge of integration:  
6995,nato might be one of the best deals around for us national security. you'd think trump would get that.   
6996,"separating the nusra front from syria’s broader armed opposition is easier said than done, writes   "
6997,"media roundup: u.s. launches online anti-isis assault, eu proposes asylum overhaul, clashes in congo escalate  "
6998,"today on wpr:  on the blurred lines between nusra and syria's rebels,  on trump's nato policy  "
6999,"americans expect decisive outcomes even when their willingness to commit resources is limited, writes   "
7000,"for new zealand, there are clear benefits to tpp membership, but many are eyeing the deal with suspicion.  "
7001,drones and other technologies are generating serious debate over the need to revisit the laws of war.  
7002,magufuli’s popularity is giving him the support to try and clean the darker corners of tanzanian public life.  
7003,"both the farc and the eln should be calculating against stretching negotiations into 2018, when santos’ term ends.  "
7004,"wpr's 10-article collection on obama's nuclear security record, free until 4/14:  "
7005,on wpr: slovakia's coalition government  ; comparing u.s. and russian strategic culture  
7006,on wpr: drones and the law  ; peace talks in colombia  
7007,tune in to our latest podcast for a look at prospects for progress in laos. listen here:  
7008,. compares u.s. and russian approaches to limited war:  
7009,"off the radar: seychelles votes to limit presidential terms, turkey and israel to meet thursday, saudi king in egypt  "
7010,can slovakia’s fico meet popular expectations despite his unwieldy coalition?  pic.twitter.com/m3sgrszs6b
7011,"from the news wire: cease-fire in caucasus, china sanctions n. korea, boko haram suffers defeat  "
7012,"it's easy to criticize trump, but his common sense appeal shouldn't be ignored.  "
7013,"indonesia blew up 23 foreign fishing boats to ""send a message"" in the south china sea. more on its maritime claims:  "
7014,"finally released from house arrest, uganda's opposition leader made his first public appearance—and was arrested.  "
7015,can the laws of war adapt to a world of drone warfare?   .twitter.com/xk4n2fys7i
7016,colombia is inching closer to a future free of armed groups. how do eln talks impact peace with the farc?   
7017,"media roundup: isis hints at attacks in europe, china censors 'panama papers' leaks, nagorno-karabakh cease-fire  "
7018,"today on wpr:  on colombia's peace talks, 's ellen laipson on the laws of drone warfare  "
7019,"when it comes to u.n. peace operations, it's time to move beyond jargon, writes   "
7020,it's easy to criticize trump's amateurish positions. but we shouldn't discount the sentiments boosting his candidacy  
7021,economic reforms from the 1980s mean new zealand will have to make fewer tariff concessions to tpp countries  
7022,italy's latest corruption scandal is taking a toll on renzi. background on italy's fight against corruption:  
7023,"on wpr's latest podcast: development assistance, burkina faso's security threats, the presidential campaign and more  "
7024,can macri make argentina a leader in latin america?  
7025,u.n. peace operations need less jargon and more direction   .twitter.com/oxxa6mepqr
7026,"despite myanmar's new civilian government, the military could still prevent political reforms.   "
7027,. on why the u.s. won't find the strategic leader it needs:  
7028,"since taking office in november, magufuli has focused on fighting corruption in tanzania. but will his push last?  "
7029,"on wpr: u.n. jargon  ; reform in ""new"" myanmar  ; taking trump seriously  "
7030,"trump's worldview has obvious flaws, but there are compelling reasons to take it seriously, says judah grunstein:  "
7031,saudi arabia plans to sell shares of its national oil company. more on the kingdom's changing economic landscape:  
7032,"the eu wants to become less reliant on russian gas, but european companies are making that difficult to achieve.  "
7033,"off the radar: burundi accepts u.n. police, yemen's president reshuffles vp and pm, vietnam seizes chinese vessel  "
7034,"laos gets little attention, but it serves as an important buffer between china and the rest of southeast asia.  "
7035,patience will be key to much-awaited changes in the new myanmar.   
7036,"on our latest podcast,  assesses whether the u.s. and laos can overcome their troubled past. listen here:  "
7037,"following last week's nuclear security summit, check out wpr's 10-article collection on obama's nuclear record:  "
7038,"at the u.n., maybe it’s time for the semantic arguments to be replaced with a focus on results.   "
7039,is it really a ‘new myanmar’ under the national league for democracy?   .twitter.com/skrmyyhfef
7040,it's easy to criticize trump's outlandish statements. but the source of his popularity isn't going away.  
7041,"media roundup: u.s., australia and philippines start combat drills, iceland pm calls for election, gunfire in congo  "
7042,"today on wpr:  on prospects for progress in myanmar,  on the jargon of u.n. peace operations  "
7043,"the u.s. needs a leading strategist, but that might not be in the cards, writes   "
7044,"listen to our latest podcast for a look at laos' political and economic climate, development assistance, and more:  "
7045,"brussels has long wanted to wean the eu off of russian gas, but european companies are making that hard to achieve.  "
7046,what's behind the oecd's new definition of development assistance?  
7047,will magufuli’s popular anti-corruption drive in tanzania last?  pic.twitter.com/l0hcalpu0r
7048,"the presidential campaign has changed what it means to be a ""hawk"" or ""dove,"" writes   "
7049,"is it time to give up hope in the u.n.? not so fast, says   "
7050,"following the nuclear security summit, take a look at wpr's 10-article collection on obama's nuclear legacy:  "
7051,can macri make argentina a leader in latin america?  
7052,cuba isn't the only communist-ruled former u.s. foe that obama will visit this year.  
7053,a weekend long-read on how years of calm in kuwait have masked a looming crisis:  
7054,"the u.s. presidential campaign has transformed what it means to be a ""hawk"" or ""dove,"" writes   "
7055,"approaching the world strategically has clear benefits, but the american system of governance wasn't designed for it  "
7056,"after more than a month, ugandan police finally withdrew from opposition leader besigye's home. more on his arrest: "
7057,magufuli’s popularity is giving him the support to try and clean the darker corners of tanzanian public life.  
7058,"get all the wpr articles you missed this week at  . to get them in your inbox, sign up at  "
7059,"on this week's trend lines podcast:  burkina faso, development aid, laos and more. listen here:  "
7060,economic reforms from the 1980s mean new zealand will have to make fewer tariff concessions to tpp countries  
7061,nigeria has chosen to rack up more debt instead of reining in wasteful spending   
7062,will magufuli’s popular anti-corruption drive in tanzania last?   .twitter.com/txs9yvtmph
7063,.'s ellen laipson on the final nuclear security summit:  
7064,why the american political system remains an inhospitable place for strategy:   
7065,the latest corruption scandal is taking its tole on italian pm renzi. background of italy's fight against corruption  
7066,"on wpr: anti-corruption in tanzania  , a lead u.s. strategist  , podcast  "
7067,"as burkina faso ramps up security, it's struggling to strike a balance with civil liberties.  "
7068,a cease-fire won't change the facts on the ground: yemen is hardly ripe for peace.   
7069,"what is obama's record on nuclear security and nonproliferation? wpr's 10-article collection, free for 2 weeks:  "
7070,"though some are optimistic about yemen's cease-fire, peace remains elusive in the war-torn country.  "
7071,"laos gets little attention, but it's the buffer between china and southeast asia—making it strategically important.  "
7072,"off the radar: italy economic minister resigns, ugandan police lift blockade on opposition leader's home  "
7073,can macri make argentina a new leader in latin america?   
7074,"new zealand will gain from the tpp's new trade benefits, but many remain skeptical.  "
7075,why it won't be easy to loosen russia's energy foothold in europe:   
7076,"tune in to this week's podcast for a look at security in burkina faso, the u.s. presidential campaign and more: "
7077,"media roundup: u.s. warned over 'cyber jihad,' eu sanctions 3 top libyans, isis hijacks university chemistry lab  "
7078,why the u.s. needs a lead strategist—and why it won’t find one   .twitter.com/nrokfbmxyx
7079,magufuli’s popularity is giving him the power to try and clean the darker corners of tanzanian public life.  
7080,"today on wpr: tanzania's anti-corruption drive,  on why the u.s. won't find the lead strategist it needs  "
7081,our special report on obama’s nonproliferation and nuclear security record:  pic.twitter.com/b8fs3i2f14
7082,"as el salvador moves to tackle its murder epidemic, a look at the country's violent history  "
7083,latin americans frequently decry what they view as a degree of arrogance from their argentine neighbors.  
7084,indonesia rejected israel's latest call for bilateral relations. and there will likely be an economic cost:  
7085,"for context on the nuclear security summit, check out wpr's 10-article collection, free for 2 weeks:  "
7086,is it time to give up hope in the united nations?  doesn't think so.  
7087,"amid regional turmoil, argentina’s macri eyes leadership role   .twitter.com/dbvfhbeae5"
7088,"since the january attacks, burkina faso has been working to improve security—at the expense of civil liberties.  "
7089,"the eu wants to loosen russia’s energy foothold in europe, but some european energy companies won't go along.  "
7090,why obama’s nuclear nonproliferation commitments fell short:   
7091,china set up a unit to coordinate overseas military moves. more on beijing's military reforms:  
7092,on wpr: why new zealand is still skeptical of the tpp  ; 10 articles on obama's nuclear legacy  
7093,on wpr: weaning the eu off of russian gas  ; can argentina be a regional leader?  
7094,"public opinion toward the tpp in new zealand has been generally quite suspicious, despite the trade benefits  "
7095,"myanmar's suu kyi, barred from the presidency, is formalizing her role as the country's leader. more from   "
7096,"the presidential candidates aren't split on when to use military force, but on how to wield u.s. power in the world.  "
7097,"after the nuclear security summit, check out 10 articles on nuclear security and nonproliferation, free until 4/14:  "
7098,"after a year of brutal war, yemen is hardly ripe for peace, writes .  "
7099,check out wpr editor 's piece on political islam in tunisia:    
7100,"laos has opened its economy and is trying to fight corruption, but a human rights crackdown undermines progress.  "
7101,a ugandan court dismissed the opposition's claims of electoral fraud. more on museveni's re-election:  
7102,.: can macri become a regional leader for latin america?  
7103,"media roundup: argentina-u.s. debt deal, court rules against south africa's zuma, myanmar to create post for suu kyi  "
7104,european companies stand in the way of weaning the eu off russian gas   .twitter.com/qj9m3tqywn
7105,"today on wpr:  on weaning the eu off of russian gas,  on macri's regional leadership goals  "
7106,"despite cease-fire talks, peace is far off in yemen’s many-sided war   (photo: ap)pic.twitter.com/mgu4jekwpx"
7107,.'s ellen laipson on the nuclear security summit:  
7108,cuba isn't the only communist-ruled former foe that obama will visit in 2016.  
7109,.: conflating support for the use of military force with being a hawk or dove misses the point.  
7110,. on the consequences of israel and india's cold ties:  
7111,"uganda's instability impacts the whole region, and museveni's re-election will only entrench authoritarianism.  "
7112,"strained by declining oil prices, nigeria is racking up debt.  "
7113,"on wpr: redefining hawkish foreign policy  , an elusive peace in yemen  "
7114,the real foreign policy divide in the 2016 race is over how to wield u.s. power in the world.   
7115,". writes that he isn't ready to give up on the u.n.—and nobody else should be, either.  "
7116, here it is:  …
7117,"in u.s. presidential campaign, hawk and dove have new meaning   .twitter.com/smlogk0yzn"
7118,can laos and the u.s. move beyond their troubled past?  
7119,"off the radar: colombia starts peace talks with eln, france to end car operation, india's modi meets with eu leaders  "
7120,what does another museveni victory mean for rwanda? freelance journalist  weighs in on wpr's podcast:  
7121,"the oecd just expanded its definition of development, adapting to the changing nature of security threats.  "
7122,"since the january attacks, burkina faso has tried to improve security, at the risk of undermining basic freedoms.  "
7123,"laos is open for business, but on its own terms. from :  "
7124,"when it comes to foreign policy and the us presidential race, everything seems to have turned upside down this year.  "
7125,"after a year of brutal war, yemen is hardly ripe for peace, writes   "
7126,"media roundup: dissent in cuban communist party, brazil's largest party quits coalition, pakistan arrests militants  "
7127,"today on wpr:  on yemen's cease-fire,  on hawks and doves in the presidential race  "
7128,"how realistic is buhari's latest proposed budget for nigeria's economy, which is strained by the oil price slump?  "
7129,. looks at the impact of the change in laos' ruling-party leadership on foreign and domestic policy:  
7130,. says that it's too soon to give up hope in the united nations:  
7131,"isis shouldn't distract us from north korea, which  writes is a major global threat: "
7132,the nuclear security summits represent a more ad hoc approach to advancing global nuclear cooperation.  
7133,"after attacks, burkina faso walks fine line between security and liberty  pic.twitter.com/188dmthdwx"
7134,"on our podcast,  looks at uganda's future. tune in here:  , or read his article:  "
7135,mozambique police raided the opposition's headquarters. why the country might not be a postwar success story:  
7136,. asks: is erdogan’s increasingly bellicose posture and military policy even credible?  
7137,on wpr: the nuclear security summit in the shadow of the brussels attacks  
7138,"on wpr: engaging with laos  , burkina faso's post-attack balance between security and liberty  "
7139,the oecd's new definition of aid is an opportunity to bridge the security-development divide.  
7140,"laos is open for business, but on its own terms  pic.twitter.com/ajkzrtzvs7"
7141,"off the radar: u.s. pulls tanzania aid, india's modi to visit brussels, niger opposition ""ready for dialogue""  "
7142,burundi plans to sue rwanda for destabilizing the country.  on the risks of ongoing tensions:  
7143,"in september, obama will become the first sitting u.s. president to visit laos, a former u.s. foe. what's at stake?  "
7144,"uganda's opposition leader has been under house arrest for 40 days. for background, tune in to our podcast:  "
7145,iraqi politicians fear the rise of shiite militias. more from :  
7146,"ban ki-moon apologized for calling morocco's annexation of the western sahara an ""occupation."" will rabat accept?  "
7147,"the last nuclear security summit, in the shadow of brussels  pic.twitter.com/f2oepzlmyg"
7148,"media roundup: u.s. drops apple case, belgium seeks u.s. help in investigation, thailand unveils new constitution  "
7149,"after terrorist attacks, burkina faso walks a fine line between security and protecting its democratic transition.  "
7150,today on wpr: burkina faso's security-liberty balance; 's ellen laipson on the nuclear security summit  
7151,"israel and indonesia would see economic benefits to warmer relations, says   "
7152,"few ugandans were surprised when museveni was re-elected in february, but time may not be on his side.  "
7153,wpr's interview with  on nigeria's 2016 budget and the oil price slump:  
7154,"israel and indonesia could gain considerably from improved ties, says   "
7155,the oecd's redefinition of foreign aid expanded the relationship between security and development.  
7156,"we are once again in an era when the u.n. is divided between east and west, north and south, writes   "
7157,how is the oil-price slump impacting nigeria's economy and politics?  
7158,"on wpr: the state of the u.n.  , redefining aid  , nigeria's budget  "
7159,how have indonesia and china managed their overlapping claims in the south china sea?  
7160,"tune in to our podcast for a look at human rights in latin america, museveni's re-election and more. listen here:  "
7161,"off the radar: u.n. expands argentine maritime sovereignty, benin to reduce term limits, azerbaijan to free activist  "
7162,"after the attacks in brussels, all eyes are on isis. but north korea remains a major global threat: "
7163,is erdogan’s increasingly bellicose posture and military policy even credible?   
7164,"in kuwait, a looming succession crisis reveals the fragile nature of the country's hybrid political system.  "
7165,what does museveni's re-election mean for uganda's future?  pic.twitter.com/zmq0f15kok
7166,"faced with declining oil prices, nigeria is racking up debt.  "
7167,"at the u.n., only optimists need apply   .twitter.com/uvgvfyvfkg"
7168,"media roundup: fidel castro responds aggressively to obama, belgium holds 3  terror suspects, yemen prisoner swap  "
7169,"today on wpr:  & grace mahoney on a new definition of development,  on the state of the u.n.  "
7170,u.s. voters don't want an aggressive or illegal response to terror—they want even-handed pragmatism.   
7171,"uganda is africa’s leading importer of tear gas, and the police used it liberally on election day.  "
7172,"rather than a militaristic response to terrorism, u.s. voters prefer a leader with a steady hand.   "
7173,"fear over isis is warranted, but north korea remains a major global security threat.  "
7174,ban’s morocco misstep turns back the clock on western sahara dispute  pic.twitter.com/cvtpqsdqao
7175,how will colombia continue to invest in infrastructure without commodities windfalls?  
7176,"israel and indonesia could gain considerably from improved ties, says   "
7177,the fuel for brazil’s protests: anger at the entire political elite   .twitter.com/rweu2e6vz1
7178,"last week, israel prevented indonesia's foreign minister from entering the west bank. a look at the countries' ties: "
7179,weekend long-read: what's next for uganda after museveni's unsurprising victory?  
7180,". writes that, with all eyes on isis, north korea remains a major threat to world stability.  "
7181,"on this week's trend lines podcast: human rights in latin america, museveni's re-election and more. listen here:  "
7182,"get all the wpr articles you missed this week at  . to get them in your inbox, sign up at  ."
7183,"when it comes to fighting terror, u.s. voters prefer an even-handed response to reactionary, bellicose rhetoric.  "
7184,"sall's term-limit referendum in senegal was likely a maneuver for later re-election, writes   "
7185,"politics in algeria remain as murky as ever, and few know what's happening with its ailing president, bouteflika.  "
7186,kuwait's stability has masked persistent social and economic grievances.  
7187,"algeria's political scene is characterized by levels of visible, opaque and downright invisible doings.   "
7188,russia is planning to deploy missile defense systems in the disputed kuril islands. more on its tensions with japan:  
7189,"on the podcast,  talks about the implications of  museveni's re-election for uganda. listen here: "
7190,"an on-the-ground look at what's at stake as uganda's museveni becomes a ""president for life"":  "
7191,there's an economic cost to israel and indonesia's cold relationship. 
7192,turkey is trying journalists behind closed doors.  on the history of turkey's press crackdown:  
7193,"morocco says its decision to push un staff out of western sahara ""is sovereign and irreversible."" more on the spat: "
7194,.: the danger that north korea poses far exceeds the killing that isis can pull off or inspire. 
7195,"after raising the stakes, is turkey’s erdogan out of options in syria?   .twitter.com/rlzevbqn0g"
7196,"media roundup: russia & us pledge renewed syria push, france foils terror plot, rallies in baghdad for shiite cleric  "
7197,"today on wpr:  on turkey's few options in syria,  on why north korea is a major global threat  "
7198,"after museveni's victory, what's next for uganda? a report from kampala:  "
7199,how have beijing and jakarta managed competing claims to the south china sea? an interview with .  
7200,"when it comes to fighting terrorism, u.s. voters would rather hear pragmatic strategy than bellicose rhetoric.  "
7201,kuwaiti politics are in a moment of flux. a long read from   
