,text
2111,dhs readies domino security contract.  
2112,should ftc regulate commercial cybersecurity?  
2113,how to find an honest financial adviser  
2114,"douglas factors set fair penalties when managers use them, says debra roth   pic.twitter.com/jls6uwwx9q"
2115,"new chief of staff needed for  ocit, 18f.  "
2116,sba announces $17.4m to small business owners  
2117,sba announces $17.4m to small business owners  
2118,"backlog of veterans claims dips below 100,000 cases  "
2119,special tsp rules are not portable  
2120,. wants twitter talk-back program #fedwebcast  pic.twitter.com/okavxjselx
2121,"teleworking uspto employee bilked agency for $25k, ig finds  "
2122,webcast the secrets of investing for retirement income  
2123,lockheed pays $4.8m to settle illegal lobbying claim  
2124,who is entitled to your survivor benefits?  
2125,. readies domino security contract.  
2126,feds on ashley madison might not be in as much trouble as they feared.  
2127,fed faces 'sextortion' charges.  
2128,are orders meant to protect workers doing them harm? george meyers  believes they might be.  
2129,"new chief of staff needed for  ocit, 18f.  "
2130,"douglas factors set fair penalties when managers use them, says debra roth   pic.twitter.com/iteqnl5jxh"
2131,are orders meant to protect workers doing them harm? george meyers  believes they might be.  
2132,feds on ashley madison might not be in as much trouble as they feared.   #ashleymadisonhackpic.twitter.com/twzaxahjuj
2133,fed faces 'sextortion' charges.  
2134,. cio stephen rice shares how #tsa ensures the security of data & mobile apps #fedwebcast  …pic.twitter.com/vs5rcceix3
2135,"new chief of staff needed for  ocit, 18f.  "
2136,feds on ashley madison might not be in as much trouble as they feared.   #ashleymadisonhackpic.twitter.com/77ktvhwlaz
2137,homeland security close to domino award ... cyber support contract could come this month.  
2138,asset allocation and hedging  
2139,welcome to fru  
2140,"douglas factors set fair penalties when managers use them, says debra roth   pic.twitter.com/aoayc85nmh"
2141,"new chief of staff needed for  ocit, 18f.  "
2142,gsa changes strategy for last pool on cdm program  
2143,. readies domino security contract.  
2144,your cheatin' heart might be safe from investigation  
2145,leadership position open at gsa's it innovation offices  
2146,agency shops push vendors to deliver working code  
2147,"few repercussions, if any, for feds in ashley madison hack  "
2148,'sextortion' charges filed against u.s. embassy staffer.  
2149,fed faces 'sextortion' charges.  
2150,. readies domino security contract.  
2151,opm hack slowed cdm implementation  
2152,exclusive: dhs prepping to award classified cybersecurity contract  
2153,rules don't always stop feds using personal devices at work  
2154,"fed charged with 'sextortion,' cyberstalking from us embassy  "
2155,75% of mobile breaches from apps by 2017. learn what  cio is doing about it.   #fedwebcastpic.twitter.com/4jccvvhsom
2156,"while bergdahl was held, what was going on at home?   pic.twitter.com/sg6s5kqvz0"
2157,coordinating chaos: burning man festival hunts for federal pm  
2158,feds seek new pm for the (in)famous art event .  pic.twitter.com/a63ttqekub
2159,grant thornton joins fedramp 3pao ranks  
2160,the pros/cons of having apps/data maintained on a vendor's hardware [watch on-demand  ]pic.twitter.com/30kilfkcm2
2161,the far allows more than it forbids. here's an attitude to make the most of that.  
2162,burning man festival to get a new federal project manager  
2163,lesson 6 conclusions  
2164,justice dept ties encryption debate to obama’s state of the union priorities  
2165,customer satisfaction with feds drops in 2015  
2166,irs gets audited ... what did tigta find?  
2167,can you design a robot arm better than nasa engineers?  
2168,6 ways fedramp could be improved.  
2169,will a new approach to it management save you money? how much? [watch on-demand  ]pic.twitter.com/snl1ykfyhw
2170,malware accumulated like snowflakes during blizzard  
2171,6 ideas for fixing fedramp  
2172,learn how to maximize federal it w/ fewer resources & a small budget [watch on-demand  ]pic.twitter.com/kr75tvx8o8
2173,irs audit turns up new potential charge card misuse  
2174,federal offices remain closed after historic blizzard  
2175,federal offices remained closed after historic blizzard  
2176,"partnership for public service readies for change of president, plus other election coverage.  "
2177,. calls it transformation an 'exponential storm.' find out what that means on-demand  pic.twitter.com/j24hptcdvz
2178,"spending on training, skills development, pays off big, says .  pic.twitter.com/jef6dxt5c3"
2179,fed recruiting could get easier with this  change.  
2180,learn to maximize federal it w/ fewer resources & a small budget  [watch on-demand  ]pic.twitter.com/sqlqwpcjk3
2181,"gao: gsa, fps collaboration weaknesses risk building security  "
2182,new federal office will take the lead on background checks  
2183,. gets a bit more  work while new solicitation comes together.  
2184,. teaches feds how to spot a spy (via  ) 
2185,this week in federal times: odni teaches feds how to spot a spy  
2186,.'s update will take financial shared services offline for a week.  
2187,opm announces new office for background checks  
2188,will a new approach to #it management save you money? how much?  [watch on-demand  ]pic.twitter.com/kmmhihzhso
2189,opm: federal agencies to close ahead of blizzard  
2190,alien scientists work at ! #iwanttobelieve   
2191,the new military world order  
2192,"'culture needs to be better defined across our defense industry, and it can be. but to do so, the industrial base will need to overhaul..."
2193,"usps reform is long overdue, stakeholders say  "
2194,"usps is past need for reform, stakeholders say  "
2195,low on resources/budget? don't let this affect your federal it  [watch on-demand  ]pic.twitter.com/keobndutfd
2196,navy eyes training apps in 2016  
2197,"spending on training, skills development, pays off big, says .  pic.twitter.com/bt0olorwgm"
2198,how sticky notes bring innovation to the .   pic.twitter.com/iiuot3xvee
2199,ig: broadcasting board cyber policies not ready for primetime  
2200,"partnership for public service readies for change of president, plus other election coverage.  "
2201,ig: broadcasting board cyber policies not ready for primetime  
2202,ig: broadcasting board cyber policies not ready for primetime  
2203,ig: broadcasting board cyber policies not ready for primetime  
2204,ig: broadcasting board cyber policies not ready for primetime  
2205,ig: broadcasting board cyber policies not ready for primetime  
2206,ig: broadcasting board cyber policies not ready for primetime  
2207,ig: broadcasting board cyber policies not ready for primetime  
2208,ig: broadcasting board cyber policies not ready for primetime  
2209,ig: broadcasting board cyber policies not ready for primetime  
2210,ig: broadcasting board cyber policies not ready for primetime  
2211,ig: broadcasting board cyber policies not ready for primetime  
2212,ig: broadcasting board cyber policies not ready for primetime  
2213,alien scientists work at ! #iwanttobelieve   
2214,nteu endorses hilary clinton  
2215,fed recruiting could get easier with this  change.  
2216,"spending on training, skills development, pays off big, says .  pic.twitter.com/5ufdnhhc2x"
2217,"partnership for public service readies for change of president, plus other election coverage.  "
2218,sticky-note strategy: how federal innovation labs borrow from silicon valley 
2219,alien scientists work at ! #iwanttobelieve   
2220,explaining state's innovative sticky notes.  
2221,. gets a bit more  work while new solicitation comes together.  
2222,opm lists recruiting limits.  
2223,partnership for public service opens presidential transitions center  
2224,.'s update will take financial shared services offline for a week.  
2225,grant thornton's robert shea has advice for the next president.  
2226,usda's update will take financial shared services offline for a week.  
2227,watch: advice from odni on spotting spies  
2228,sri gets a bit more faa work while new solicitation comes together.  
2229,prepare for financial shared services outage in february  
2230,"bringing innovations in funding to government, developing world  "
2231,new opm guidance lifts 2010 incentive caps on 3rs  
2232,why hud is offloading commodity it to focus on bigger fish  
2233,candidates whiff on cybersecurity at #gopdebate.  
2234,candidates whiff on cybersecurity at #gopdebate.  
2235,this week in federal times: ses reform bill draws ire of executive association  
2236,candidates whiff on cybersecurity at #gopdebate.  
2237,this week in federal times: carten cordell on a hotly debated ses reform bill. 
2238,". clears ses reform, despite protest from democrats #sesreform  "
2239,opm debuts new employee engagement training course  
2240,gop debaters nod to importance of cyber but offer nothing  
2241,schneck: export controls could hinder cyber work  
2242,mccain fires off angry letter over va reappointments  
2243,fbi seeking permanent cio  
2244,ig: postal cyber response plan fails to address external threats  
2245,fedramp high baseline will be finalized after pilot wraps  
2246,new approach needed for acquisition success  
2247,sea: ses bill would make execs ‘guilty until proven innocent’  
2248,evaluating the far: time for a do over  
2249,. has promised to keep #transgender individuals out of the u.s. #military  
2250,fedramp seeks easier way for cloud providers to show ongoing compliance  
2251,after ces: innovative uses of consumer electronics in government services  
2252,bill to lengthen probation for new feds passes house panel  
2253,fedramp seeks easier way for csps to show ongoing compliance  
2254,nara's info security chief moves to the white house  
2255,nara's information security chief moves to the white house  
2256,isoo director brings info management expertise to white house  
2257,"forget the primaries, candidates need to plan transition  "
2258,will obama tackle cybersec in #sotu? maybe not.  pic.twitter.com/y1wkmo8gct
2259,campaign season: cutting through the noise  
2260,18f opens bidding on first set of micro-purchase auctions  
2261,18f gets another $1 bid in new round of micro-purchase auctions  
2262,"dhs awards $1.7m contract to detect, mitigate ddos attacks  "
2263,house oversight report blasts white house’s foia morass  
2264,"., silicon valley to address iot security.  "
2265,rising number of children with autism risks association discrimination  
2266,will obama tackle cybersec in #sotu? maybe not.  pic.twitter.com/tfweb9upj4
2267,interior moves financial management to the cloud.  
2268,will obama tackle cybersec in #sotu? maybe not.  pic.twitter.com/xufx5gztzp
2269,factors for an it migration strategy & the steps needed to ensure secure data/networks  …pic.twitter.com/tqg3flremj
2270,will obama tackle cybersec in #sotu? maybe not.  pic.twitter.com/vr8xneagcc
2271,the ideal transition strategy causing federal leaders to rethink their approach to #it  …pic.twitter.com/jqmjeqwbij
2272,"., silicon valley to address iot security.  "
2273,5 shifts that transformed federal service  
2274,. whittles away at backlog in army childcare subsidy.  pic.twitter.com/kudbuzoocf
2275,will obama tackle cybersec in #sotu? maybe not.  
2276,"gao: government saved $74b in 2015, could have done better  "
2277,will obama tackle cybersec in #sotu? maybe not.  
2278,interior moves financial management to the cloud.  
2279,this land is whose land? a history of federal land ownership  
2280,discussing serial  
2281,former contracting official gets 30 months for bribery scheme  
2282,"5 things obama will say, should say, won’t say on cyber  "
2283,obama appoints nteu's reardon to two key boards  
2284,watch our #it transformation webcast featuring  on-demand for free --  pic.twitter.com/cgkaszxmr0
2285,intelligence community cyber center gets trio of leadership appointments  
2286,dhs calls on silicon valley to help secure the iot  
2287,". used data, not opinions for redesign of new site    pic.twitter.com/5brdm3pfjw"
2288,subcontracting and supply chain: what government learns from other sectors  
2289,.  talk  #bowebergdahl's 1st year as a pow. #serialpodcast  pic.twitter.com/fp8q2navsf
2290,. whittles away at backlog in army childcare subsidy.  pic.twitter.com/yxsqchoxzn
2291,interior moves financial management to the cloud.  
2292,interior first agency to move financial management to the cloud  
2293,"., silicon valley to address iot security.  "
2294,dhs calls silicon valley to help secure the iot  
2295,gsa whittles down army childcare backlog  
2296,interior first feds to move financial management to the cloud  
2297,first call of dhs silicon valley program: securing iot  
2298,steps needed to ensure data/networks remain secure in in-house & outsourced models   …pic.twitter.com/krrzyflt9r
2299,.  talk  #bowebergdahl's 1st year as a pow. #serialpodcast  pic.twitter.com/7g5oaf4uku
2300,does this legal theory hold water?  
2301,"embattled phoenix va exec: if i were guilty, i'd be fired  "
2302,"cloud's benefits for dod can't be measured, audit finds  "
2303,.  talk  #bowebergdahl's 1st year as a pow. #serialpodcast  
2304,embattled phoenix va exec refutes agency testimony  
2305,how government helps tech move from science fiction to fact.  
2306,how government helps tech move from science fiction to fact.  
2307,".: efficiency matters; agility, resiliency matter more  pic.twitter.com/fksrc2ffzx"
2308,.  talk  #bowebergdahl's 1st year as a pow. #serialpodcast  
2309,.  talk  #bowebergdahl's 1st year as a pow. #serialpodcast  
2310,new fee structure puts nih gwacs among cheapest it options  
2311,"from fiction to fact: how sci-fi inspires technology, often with federal help. #fedtimes50 "
2312,.  talk  #bowebergdahl's 1st year as a pow. #serialpodcast  pic.twitter.com/j1nyz1k0zo
2313,.  talk  #bowebergdahl's 1st year as a pow. #serialpodcast  pic.twitter.com/65niqtrzbv
2314,discussing serial: bergdahl’s first year as prisoner  
2315,gsa extends electric charging rfi for to jan. 8  
2316,treasury finalizes rule for imposing cyber sanctions  
2317,oig: faa still lacks oversight in controller contract  
2318,7 times technology transformed government  
2319,technology has changed government dozens or hundreds of times. see our picks for the 7 most important. #fedtimes50 
2320,how is your agency using nist's #cybersecurity framework?  pic.twitter.com/pxb0perblm
2321,women have come a long way in government.  
2322,what does the new year hold for federal it? aaron boyd rounds up six predictions from thought leaders.  
2323,women in government: how far we've come. #fedtimes50  pic.twitter.com/1aiz6d01nm
2324,women in government: how far we've come. #fedtimes50  pic.twitter.com/hnvpsjosdd
2325,how government helps tech move from science fiction to fact. #fedtimes50  pic.twitter.com/gizlkhdte4
2326,how  landed on the ideal federal #it management transition strategy  …pic.twitter.com/uignkdpwxn
2327,what does the new year hold for federal it?  aaron boyd rounds up six predictions from thought leaders.  
2328,women in government: how far we've come. #fedtimes50  pic.twitter.com/mkascbn5it
2329,how government helps tech move from science fiction to fact. #fedtimes50  pic.twitter.com/ad9fyjxegs
2330,"from fiction to fact: how sci-fi inspires technology, often with federal help. #fedtimes50  "
2331,what does the new year hold for federal it?  aaron boyd rounds up six predictions from thought leaders.  
2332,on-demand: learn how to maximize federal #it w/ fewer resources & a small budget  …pic.twitter.com/r1v5qrrlr9
2333,women in government: how far we've come. #fedtimes50  pic.twitter.com/r16wismkv1
2334,what does the new year hold for federal it?  aaron boyd rounds up six predictions from thought leaders.  
2335,how government helps tech move from science fiction to fact. #fedtimes50  pic.twitter.com/ofxzw38wju
2336,"from fiction to fact: how sci-fi inspires technology, often with federal help. #fedtimes50  "
2337,women in government: how far we've come. #fedtimes50  pic.twitter.com/ci44gvpfv1
2338,what does the new year hold for federal it?  aaron boyd rounds up six predictions from thought leaders.  
2339,women in government: how far we've come. #fedtimes50  pic.twitter.com/0vsajpfx5v
2340,see how far women have come in government leadership.#fedtimes50  
2341,how government helps tech move from science fiction to fact. #fedtimes50  pic.twitter.com/k8u3xkyzss
2342,what does the new year hold for federal it?  aaron boyd rounds up six predictions from thought leaders.  
2343,women in government: how far we've come. #fedtimes50  pic.twitter.com/oifaaib4ut
2344,6 predictions for federal it in 2016  
2345,see how far women have come in government leadership.  
2346,time is almost out to make 2015 cfc donations.  
2347,"from fiction to fact: how sci-fi inspires technology, often with federal help. #fedtimes50  "
2348,opm head: make cfc donations today  
2349,"new year, new approach to #it: see why federal leaders are rethinking their it management  …pic.twitter.com/qm8pcxezba"
2350,"from fiction to fact: how sci-fi inspires technology, often with federal help. #fedtimes50  "
2351,women in government: a slow but steady progression up  
2352,gao to dod: step up civilian staff cuts; document the cost savings better.   
2353,"report: dod needs big cuts in civilian, contract spending in next budget  "
2354,from sci-fi to real life: government’s changing role in tech innovation  
2355,factors to consider when formulating an #it migration strategy   …pic.twitter.com/gy2asj4pc8
2356,. calls the potential of #it the 'exponential storm.' hear what he means  …pic.twitter.com/415nuyuy0z
2357,new protest delays gsa agile bpa once again  
2358,tigta: irs needs better authentication controls  
2359,if i knew then: vance hitch  
2360,on-demand: learn how to maximize federal #it w/ fewer resources & a small budget   …pic.twitter.com/7nsndwvqqg
2361,is there an alternative to 'do more with less?' 's borras thinks so.  
2362,5 policies that reshaped dod #fedtimes50 
2363,slideshow: fed times readers on the most important events of the past half-century. #fedtimes50  
2364,slideshow: fed times readers on the most important events of the past half-century. #fedtimes50  
2365,the pros/cons of hosting or handing over apps/data to be maintained on a vendor's hardware  …pic.twitter.com/daflevphqz
2366,franklin reeder remembers government in the '60s. #fedtimes50  
2367,is there an alternative to 'do more with less?' 's borras thinks so.  pic.twitter.com/flvmhkujjg
2368,franklin reeder remembers government in the '60s. #fedtimes50  
2369,5 policies that reshaped dod #fedtimes50  
2370,on-demand: learn how to maximize federal #it w/ fewer resources & a small budget   …pic.twitter.com/gxpwm2fgcn
2371,franklin reeder remembers government in the '60s. #fedtimes50  
2372,is there an alternative to 'do more with less?' 's borras thinks so.  
2373,5 policies that reshaped dod #fedtimes50  
2374,slideshow: fed times readers on the most important events of the past half-century. #fedtimes50  
2375,. calls #it transformation an 'exponential storm.' find out what he means  …pic.twitter.com/rrxcyfcnwp
2376,slideshow: fed times readers on the most important events of the past half-century. #fedtimes50  
2377,franklin reeder remembers government in the '60s. #fedtimes50  
2378,is there an alternative to 'do more with less?' 's borras thinks so.  pic.twitter.com/kxhvh4t8yy
2379,is there a better approach to tight funds than 'do more with less?' at kearney's borras thinks so.  
2380,slideshow: fed times readers on the most important events of the past half-century. #fedtimes50  
2381,senate seeking contractors to boost proactive cyber squad  
2382,a better idea than 'do more with less'  
2383,will a new approach to #it management save you money? how much? learn from   …pic.twitter.com/bcyqcluaft
2384,available now: secrets of it transformation  
2385,fehbp sees 600k in transactions during 2015 open season  
2386,non-profit files foia for carter emails  
2387,now on-demand: maximizing federal it with fewer resources/budget    …pic.twitter.com/m0zlxc0hgu
2388,"media and the feds: 50 years of civility, 50 years of contention  "
2389,army's cyber center expands in georgia  
2390,fort gordon emerging as army cyber hub  
2391,a half-century of whirlwind change. #federaltimes50  
2392,category management directive calls for acquisition rethink.  
2393,final draft of standards for highly sensitive data in the cloud released  
2394,‘an ex-omb wonk’ looks back at federal office life in the '60s  
2395,dod byod lags as pentagon wi-fi moves forward  
2396,"how consolidation, reorg are shaping a better gsa  "
2397,opm director archuleta resigns  
2398,transforming the citizen experience  [whitepaper  …]pic.twitter.com/0iffhdiuok
2399,archuleta resigns.    pic.twitter.com/yem2swu98i
2400,out:   archuleta resigns.  
2401,dod byod lags as pentagon wifi moves forward  
2402,"meet jill aitoro, new editor of , in this video. also, 's 18f creating agile bpa.   "
2403,5 quick tips for better security  
2404,new cyber council backs info-sharing legislation.   
2405,how a 'serious it problem' in government could get worse in 2016  
2406,"opm hack hit potentially millions of troops, vets  "
2407,archuleta says she won't resign in wake of opm breach  
2408,22 million: opm releases its new data breach tally  
2409,22 million: opm releases its new tally  
2410,system outage knocks out mspb e-appeal app  
2411,johnson calls for broad effort to improve cybersecurity  
2412,federal employees: brace for pension contribution hikes.  
2413,"meet jill aitoro, new editor of federal times, in this video. also, gsa's 18f creating agile bpa.   "
2414,"meet jill aitoro, new editor of , in this video. also, 's 18f creating agile bpa.   "
2415,federal employees: brace for pension contribution hikes.  
2416,union lawsuit claims opm violated constitutional rights 
2417,federal employees: brace for pension contribution hikes. 
2418,"meet jill aitoro, new editor of , in this video. also, 's 18f creating agile bpa.   "
2419,bill gives seasonal workers credit toward full-time jobs  
2420,how big of a pay raise should feds expect in 2016?  
2421,federal employees: brace for pension contribution hikes.  
2422,opm hiring it specialists to lead legacy migration  
2423,government's next steps for tapping big data's potential  
2424,"meet jill aitoro, new editor of , in this video. also, 's 18f creating agile bpa.   "
2425,federal employees: brace for pension contribution hikes.  
2426,how agencies can better serve their customers.  
2427,this week in federal times: meet our new editor  
2428,delivering better citizen service.  …
2429,federal employees: brace for pension contribution hikes.  
2430,"meet jill aitoro, new editor of , in this video. also, 's 18f creating agile bpa.   "
2431,new cybersecurity council to push info sharing legislation  
2432,"18f style guide pushes clear, accessible writing for web  "
2433,the fed gov has to step up its customer engagement after aca's website failure & va wait time scandal [whitepaper  …]
2434,the tally: opm to reveal number compromised in data beach  
2435,top dod adviser will be acting army undersecretary  
2436,feds should watch out for pension contribution hikes  
2437,no indication of walter reed medical center shooting  
2438,search underway at walter reed medical center  
2439,hang on to your security clearance forms 
2440,are feds really insured in opm breach? some question language in benefits summary.  
2441,cios need holistic view for fitara to have maximum effect  
2442,dod blends it orgs within .   
2443,. touts cyber improvements under #katherinearchuleta.  
2444,"""agencies have to reinvent themselves from the customer's perspective.""   [whitepaper  …]"
2445,are feds really insured in opm breach? some question language in benefits summary.  
2446,logins for government sites aren't hard to find online.  
2447,are feds really insured in opm breach? some question language in benefits summary.  
2448, lawsuit vs  : what took so long?  
2449,are feds really insured in opm breach? some question language in benefits summary.  
2450,"opm blocks gmail, facebook under new web restrictions  "
2451,"new va cio confirmed, starts work monday  "
2452,former gsa official gets prison in conference scandal  
2453,are feds really insured in opm breach? some question language in benefits summary.  
2454,navy yard shooting scare deemed false alarm  
2455,active shooter reported at washington navy yard  
2456, lawsuit vs  : what took so long?  
2457,afge lawsuit: what took so long?  
2458,are feds really insured in opm breach? some question language in benefits summary.  
2459, lawsuit vs  : what took so long?  
2460,are feds really insured in opm breach? some question language in benefits summary.  
2461,nist opens mobile devices to piv card authentication  
2462,are feds really insured in opm breach? some question language in benefits summary.  
2463, lawsuit vs  : what took so long?  
2464,opm breach phishing scam targets feds  
2465,are feds really insured in opm breach? some question language in benefits summary.  
2466,"2015 -- a transformative year for the ""citizen experience"" in federal government? [whitepaper  …]"
2467,. 18f moves to next stage of bpa building.  
2468,are feds really insured in opm breach? some question language in benefits summary.  
2469,are feds really insured in opm breach? some question language in benefits summary.  
2470, lawsuit vs  : what took so long?  
2471,are feds really insured in opm breach? some question language in benefits summary.  
2472,defense cyber strategy pushes power  
2473,feds worried insurance doesn't cover opm breach  
2474,. lawsuit vs  : what took so long?  
2475,this week in federal times feds worried insurance doesn’t cover opm breach  
2476,are feds really insured in opm breach? some question language in benefits summary.  
2477,pentagon prepares to launch new shared it services  
2478,could opm have prevented the breach?  
2479,cybersecurity a hidden aspect of fitara reform  
2480,omb hires senior adviser on privacy issues  
2481,online trust alliance: federal honor roll  
2482,the afge lawsuit over opm hack? not a shocker  
2483,union sues opm over data breach  
2484,autism coverage spotty under #fehbp.  
2485,opm suspends background check app to fix security hole  
2486,. 18f moves to next stage of bpa building.  
2487,myhealthevet cloud-based portal redesign underway  
2488,autism coverage spotty under #fehbp. 
2489,. 18f moves to next stage of bpa building.  
2490,improving the federal customer experience means regaining confidence/optimism about the future of the us [whitepaper  …]
2491,logins for government sites aren't hard to find online.  
2492,. touts cyber improvements under #katherinearchuleta.  
2493,autism coverage spotty under #fehbp.  
2494,. touts cyber improvements under #katherinearchuleta.  
2495,autism coverage spotty under #fehbp.  
2496,. touts cyber improvements under #katherinearchuleta.  
2497,. 18f moves to next stage of bpa building.  
2498,autism coverage spotty under #fehbp.  
2499,how much fault does opm have for data breach?  
2500,logins for government sites aren't hard to find online.  
2501,more win-t work for .  
2502,. 18f moves to next stage of bpa building.  
2503,opm's hackers got the digital keys in an earlier breach.  
2504,autism coverage spotty under #fehbp.  pic.twitter.com/tijqxqlxkl
2505,. touts cyber improvements under #katherinearchuleta.  
2506,where federal health insurance fails autistic children  
2507,where federal health insurance fails autistic children #autismawareness  …
2508,how much fault does opm have for data breach?  
2509,logins for government sites aren't hard to find online.  
2510,how much fault does opm have for data breach?  
2511,. touts cyber improvements under #katherinearchuleta.  
2512,is opm to blame for data breach?  
2513,. touts cyber improvements under #katherinearchuleta.  
2514,opm's hackers got the digital keys in an earlier breach.  
2515,logins for government sites aren't hard to find online.  
2516,how much fault does opm have for data breach?  
2517,how much fault does opm have for data breach?  
2518,lawmakers unimpressed with opm's cyber action report  
2519,contractor breach gave hackers keys to opm data  
2520,. 18f moves to next stage of bpa building.  
2521,. touts cyber improvements under #katherinearchuleta.  
2522,18f builds agile contract for agile development  
2523,how much fault does opm have for data breach?  
2524,logins for government sites aren't hard to find online.  
2525,government logins widely available online  
2526,why agencies should hire a chief customer officer [whitepaper  …]
2527,managing the biggest program of all: acquisition  
2528,opm's hackers got the digital keys in an earlier breach.  
2529,how much fault does opm have for data breach?  
2530,how much fault does opm have for data breach?  
2531,army reserves train the next generation's cyber force  
2532,how much fault does opm have for data breach?  
2533,  database stirs privacy worries  
2534,keys to secure cloud migration  
2535,lawmaker: earlier breach led to massive opm hack  
2536,opm's hackers got the digital keys in an earlier breach.  
2537,"opm fires back at hack criticism, vows further reform  "
2538,opm's hackers got the digital keys in an earlier breach.  
2539,opm's hackers got the digital keys in an earlier breach.  
2540,contractor breach gave hackers a way in to opm data  
2541,83% of citizens surveyed want to see government citizen experience improved [whitepaper  …]
2542,contractor breach offered backdoor to opm data  
2543,get the latest on the opm data breach  
2544,9 key steps to cyber-preparation  
2545,opm's encryption failure  
2546,citizen satisfaction with federal government services has declined for the 2nd year in a row [whitepaper  …]
2547,"opm breach a failure on encryption, detection  "
2548,senators push to prevent federal charge card abuse 
2549,senators push to prevent federal charge card abuse  
2550,strategies for building a customer-centric government culture  [whitepaper  …]
2551,congress members call for #archuleta's resignation . #databreach.  
2552,"senate advances defense bill, but obama veto looms  "
2553,congress members call for #archuleta's resignation . #databreach.  
2554,could opm have prevented the breach?  
2555,feds and marijuana: don't smoke 'em if you got 'em  
2556,senate advances defense authorization bill; veto looms  
2557,bill cracks down on retirement benefits fraud. #federalworkforce  
2558,privacy: the weak link for video security  
2559,congress members call for #archuleta's resignation . #databreach.  
2560,congress members call for #archuleta's resignation . #databreach.  
2561,breach compromises more than first thought.  
2562,congress members call for archuleta's resignation.  
2563,bill cracks down on retirement benefits fraud. #federalworkforce 
2564,congress members call for #archuleta's resignation . #databreach.  
2565,video: it overhaul at the fcc  
2566,lawmakers demand opm chief's resignation  
2567,cloud could get its own gsa contract  
2568,lawmakers want opm chief to resign after massive hacks  
2569,the opm hack: just how bad is it? join the linkedin discussion.  
2570,"""the hobbit has not left the shire"" when it comes to agencies on the customer-service continuum [whitepaper  …]"
2571,"bill aims to cut agency hiring time, boost recruiting  "
2572,feds get new guide for lgbt employee rights..  
2573,breach compromises more than first thought.  
2574,the opm hack risk that nobody is talking about  
2575,lawmakers criticize opm leaders over breach  
2576,lawmakers grill feds on failures in opm breach  
2577,"hud chief: former cfo set ""gold standard"" for service  "
2578,timeline: what happened when in opm's data breach  
2579,the risk from the opm hack that nobody is talking about  
2580,breach compromises more than first thought.  
2581,this week in federal times: data act summit  
2582,this week in federal times: data act summit  
2583,federal union: opm hackers took everything in breach  
2584,bill cracks down on retirement benefits fraud. #federalworkforce  
2585,the opm hack: just how bad is it? join the linkedin discussion.  
2586,new bill aims to deter stealing from federal retirees  
2587,transforming the citizen experience  [whitepaper  …]pic.twitter.com/pdb8lsh4wt
2588,feds on '30-day sprint' to better cybersecurity  
2589,second opm hack exposed highly personal background info  
2590,how chief data officers can improve agency decisions  
2591,the opm hack: just how bad is it? join the linkedin discussion.  
2592,the opm hack: just how bad is it? join the linkedin discussion.  
2593,the opm hack: just how bad is it? join the linkedin discussion.  
2594,the opm hack: just how bad is it? join the linkedin discussion.  
2595,army reserves train the next generation's cyber force  
2596,the fed gov has to step up its customer engagement after aca's website failure & va wait time scandal [whitepaper  …]
2597,the opm hack: just how bad is it? join the linkedin discussion.  
2598,abc reports opm hack happened a year ago.  
2599,the opm hack: just how bad is it? join the linkedin discussion.  
2600,"gsa wants more rooftop solar panels in washington, d.c. "
2601,senators push to reform federal program management  
2602,the opm hack: just how bad is it? join the linkedin discussion.  
2603,"after reorg, dla targets consolidation "
2604,new va app could change future of veteran care  
2605,just how bad is it? join the linkedin discussion.  
2606,. wasn't the only attempted hacker target.  
2607,report: opm hack went undetected for a year  
2608,senate axes tsp tax penalty for retired federal officers  
2609,omb finalizes fitara guidance  
2610,"""agencies have to reinvent themselves from the customer's perspective.""   [whitepaper  …]"
2611,. wasn't the only attempted hacker target.  
2612,update: opm data breach hotline now has live operators  
2613,. wasn't the only attempted hacker target.  
2614,eis will take a little longer.  
2615,sorry feds: no real people on opm's data breach hotline  
2616,agile beyond the buzz  
2617,. wasn't the only attempted hacker target.  
2618,opm wasn't the only attempted hacker target.  
2619,. wasn't the only attempted hacker target.  
2620,"after opm breach, omb requires tighter security  "
2621,federal times news update: what should feds do after the opm data breach  
2622,gsa looking hard at broad new cloud contract vehicle  
2623,new rules for uavs from   
2624,why agencies should hire a chief customer officer [whitepaper  …]
2625,feds get new guide for #lgbt employee rights. #lgbtrights.  
2626,lawmaker to opm: how will you prevent another breach?  
2627,breach happened long before  found it.  
2628,this week in federal times: what is going on with phased retirement  
2629,breach happened long before opm found it.  
2630,feds get new guide for #lgbt employee rights. #lgbtrights.  
2631,"""the hobbit has not left the shire"" when it comes to agencies on the customer-service continuum [whitepaper  …]"
2632,breach happened long before  found it.  
2633,feds get new guide for #lgbt employee rights. #lgbtrights.  
2634,breach happened long before  found it.  
2635,breach happened long before  found it.  
2636,breach happened long before  found it.  
2637,breach happened long before  found it.  
2638,feds get new guide for #lgbt employee rights. #lgbtrights.  
2639,breach: federal data intrusions of 2015  
2640,what does opm's data breach mean for you?  
2641,massive opm data breach went undetected for months  
2642,feds get new guide for #lgbt employee rights. #lgbtrights.  
2643,citizen satisfaction with federal government services has declined for the 2nd year in a row [whitepaper  …]
2644,feds get new guide for #lgbt employee rights. #lgbtrights.  
2645,lawmakers fault opm over massive cyber breach  
2646,feds get new guide for #lgbt employee rights. #lgbtrights.  
