,text
3081,"wednesday, the watchblog shared options to stem rising #census costs: http://1.usa.gov/1fh6y7v  #weekinreviewpic.twitter.com/lx1oiaub0u"
3082,are you a fed? be sure you understand how your life insurance program works: http://1.usa.gov/1kwrwnl  #finlitmonth
3083,"monday, the watchblog examined how government can use data to improve responses to natural disasters: http://1.usa.gov/1hrdipy  #weekinreview"
3084,"this week's watchblog included posts on nasa's major #space projects, government data sharing, more: http://blog.gao.gov  #weekinreview"
3085,kenyan forces respond to al-shabaab university attack. read our report on us training african counterterrorism forces:http://1.usa.gov/1qbhphc 
3086,interested in interning with our it team this summer? check out the types of audits they do and apply by april 8th: http://1.usa.gov/1jxuqeo 
3087,kenyan forces respond to al-shabaab college attack. read our report on us training e. african counterterrorism forces:http://1.usa.gov/1qbhphc 
3088,army logistics: global combat support system-army is supporting requirements at selected units http://1.usa.gov/1bu9xjb 
3089,space acquisitions: space based infrared system could benefit from technology insertion planning http://1.usa.gov/1bua088 
3090,does va consistently evaluate disability claims related to military sexual assault? read our report: http://1.usa.gov/1fdqcnh  #saam
3091,we're #hiring summer interns for our work evaluating federal it systems and management. apply online through april 8: http://1.usa.gov/1p6qhgn 
3092,kenyan forces respond to al-shabaab university attack. read our report on us training kenyan counterterrorism forces: http://1.usa.gov/1qbhphc 
3093,11 convicted in atlanta schools cheating scandal. we’ve reported on state efforts to prevent cheating :http://1.usa.gov/1cudlth 
3094,"major nasa #space projects, like #orion, are entering critical phases of development. today's watchblog explores: http://1.usa.gov/1fi4ahb "
3095,deciding whether to sign up for your college’s debit card? consider the pros and cons: http://1.usa.gov/1qcysew  #finlitmonth
3096,"the james webb #space telescope is $3.8 billion over budget. read more, in today's watchblog: http://1.usa.gov/1fi4ahb pic.twitter.com/gdhnkyoj0p"
3097,#nasa is planning on spending almost $19 billion on 12 major #space projects. read today's watchblog for more: http://1.usa.gov/1fi4ahb 
3098,11 convicted in atlanta schools cheating scandal. we’ve reported on state efforts to prevent cheating - http://1.usa.gov/1cudlth 
3099,our it team helps oversee the more than $80 billion spent on federal it each year. apply to intern w/us this summer: http://1.usa.gov/1p6qhgn 
3100,".’s major projects are close to being on target for cost, schedule, compared to prior years, today's watchblog: http://1.usa.gov/1fi4ahb "
3101,federal chief information officers: reporting to omb can be improved by further streamlining and better focusing.. http://1.usa.gov/1brflgk 
3102,#nasa has 16 projects expected to cost at least $250 million each. read today's watchblog on major space projects: http://1.usa.gov/1fi4ahb 
3103,"interested in interning with our it team this summer? check out the types of audits they do, then apply by april 8th: http://1.usa.gov/1jxuqeo "
3104,11 convicted in atlanta schools cheating scandal. we’ve reported on state  efforts to prevent cheating: http://1.usa.gov/1cudlth 
3105,today's watchblog shares highlights from our most recent  quick look: http://1.usa.gov/1fi4ahb pic.twitter.com/a6joba5hoi
3106,"watchblog post: 3, 2, 1…liftoff of our 2015 assessment of nasa’s major space projects! http://1.usa.gov/1xcesdm "
3107,". commissioner speaks at  on irs budget, phone service. we’ve reported on both: http://1.usa.gov/1fhzvr1 "
3108,u.s. releases military aid for #egypt. we recently reported on the status of u.s. assistance for egypt:http://1.usa.gov/1cmqcsk 
3109,"the cost of a #census worker to knock on your door?  around $14 in 1970, $94 in 2010. more, in today's watchblog: http://1.usa.gov/1fh6y7v "
3110,"in 50 years, decennial census costs increased more than 500%. today's watchblog explores how to save money in 2020: http://1.usa.gov/1fh6y7v "
3111,we're hiring summer interns for our work evaluating federal it systems and management. apply online through april 8: http://1.usa.gov/1p6qhgn 
3112,"#irs commissioner speaks at  on irs budget, phone service. we’ve reported on both: http://1.usa.gov/1fhzvr1 "
3113,"4 ways the census bureau can save money in 2020, today's watchblog: http://1.usa.gov/1fh6y7v pic.twitter.com/g1vmqeqmd5"
3114,u.s. releases military aid for egypt; we recently reported on the status of u.s. assistance for #egypt:http://1.usa.gov/1cmqcsk 
3115,"for #sexualassault awareness and prevention month, read about va disability claims related to military sexual trauma.http://1.usa.gov/1fdqcnh "
3116,how can the #census bureau stem rising costs? today's watchblog: http://1.usa.gov/1fh6y7v pic.twitter.com/fariifrlu9
3117,". commissioner speaks at  on #irs budget, phone service. we’ve reported on both: http://1.usa.gov/1fhzvr1 "
3118,"#censusday 2020 is 5 years away, and mistakes from the last census loom large, today's watchblog: http://1.usa.gov/1fh6y7v "
3119,"today is halfway between the last and next #censusday. read about rising costs of the census, in today's watchblog: http://1.usa.gov/1fh6y7v "
3120,u.s. releases military aid for #egypt; we recently reported on the status of u.s. assistance for egypt: http://1.usa.gov/1cmqcsk 
3121,watchblog post: halfway to the 2020 census http://1.usa.gov/1clse7g 
3122,"check out the watchblog for more gao news, podcasts, and insights: http://blog.gao.gov/ pic.twitter.com/w0ofoqlkcw"
3123,federal protective service: more effective management needed in delegating security authority to agencies http://1.usa.gov/1iimjh8 
3124,information technology: copyright office needs to develop plans that address technical and organizational.. http://1.usa.gov/1iiml1v 
3125,library of congress: strong leadership needed to address serious information technology management weaknesseshttp://1.usa.gov/1iimkl0 
3126,what challenges did schools face implementing new nutrition standards? our 2014 report: http://1.usa.gov/1ry9rob  #nationalnutritionmonth
3127,how can the federal government use data to improve responses to natural disasters? today's watchblog:http://1.usa.gov/1hrdipy 
3128,"4 ways data can improve disaster response, today's watchblog: http://1.usa.gov/1hrdipy pic.twitter.com/wfdddxegzn"
3129,how can the federal government find people with the right skills to respond to disasters? today's watchblog: http://1.usa.gov/1hrdipy 
3130," if the crash came when trying to open a report pdf, try saving the pdf file to your computer desktop, and opening from there."
3131,"data sharing can help identify fraud, waste, and abuse of recovery assistance programs. more in today's watchblog:http://1.usa.gov/1hrdipy "
3132,"children's health insurance program: effects on coverage and access, and considerations for extending funding http://1.usa.gov/1g8pmtf "
3133,"read about key challenges to sharing data in disaster response programs, today's watchblog: http://1.usa.gov/1hrdipy pic.twitter.com/juykblmp25"
3134,"how did the healthy, hunger-free kids act affect #school lunches? our 2014 report: http://1.usa.gov/1ry9rob  #nationalnutritionmonth #nnm"
3135,today's watchblog shares the latest findings from our government data sharing community of practice: http://1.usa.gov/1hrdipy 
3136,watchblog post: sharing data to improve disaster response and recovery programs http://1.usa.gov/1cc5brc 
3137,"for national #nutrition month, see what schools served for lunch after new standards:  http://1.usa.gov/1ry9rob pic.twitter.com/cqltp6rvqx"
3138,"thursday, the  watchblog reviewed dod's management of its real estate: http://1.usa.gov/1euzfqz  #weekinreview"
3139,"tuesday, the watchblog explored college costs, from tuition to text books: http://1.usa.gov/1ekjdjs  #weekinreview"
3140,"this week's watchblog covered dod real estate, college costs. catch what you missed, at http://1.usa.gov/1fucq6o  #weekinreview"
3141,"for national nutrition month, read about how schools initially fared with new nutrition standards for lunch: http://1.usa.gov/1ry9rob  #nnm"
3142,thursday's watchblog reviewed dod's management of its real estate: http://1.usa.gov/1euzfqz  #weekinreviewpic.twitter.com/l2uksooqow
3143,"tuesday’s watchblog explored college costs, from tuition to text books: http://1.usa.gov/1ekjdjs  #weekinreviewpic.twitter.com/4szmcl48bo"
3144,"this week's watchblog covered dod real estate, college costs. catch up at http://1.usa.gov/1fucq6o  #weekinreviewpic.twitter.com/h2cdjoqsw7"
3145,children's health insurance: coverage of services and costs to consumers in selected chip and private health.. http://1.usa.gov/1ctbujo 
3146,patient-centered outcomes research institute: review of the audit of the financial statements for 2014 and 2013 http://1.usa.gov/1ctbuje 
3147,"for national #nutrition month, see how school lunches have changed with new standards: http://1.usa.gov/1ry9rob pic.twitter.com/wv5s4rrwvp"
3148,dod real estate covers more than 28 million acres worldwide. learn more in today's watchblog: http://1.usa.gov/1euzfqz pic.twitter.com/tpqpbhzc28
3149,today's watchblog explores why dod's management of its real estate is on our high risk list: http://1.usa.gov/1euzfqz pic.twitter.com/0v8ko4pekm
3150,dod has properties it hasn't needed since the 1960s. read about excess #dod infrastructure in today's watchblog: http://1.usa.gov/1euzfqz 
3151,what challenges did schools face implementing new nutrition standards? our 2014 report: http://1.usa.gov/1ry9rob  #nationalnutritionmonth #nnm
3152,higher education: better management of federal grant and loan forgiveness programs for teachers needed to.. http://1.usa.gov/1hlwr87 
3153,international cash-based food assistance: usaid has developed processes for initial project approval but should.. http://1.usa.gov/1hlwpnl 
3154,2014 lobbying disclosure: observations on lobbyists' compliance with disclosure requirements http://1.usa.gov/1hlwpww 
3155,excess property costs money. read about how dod must better manage its real estate in today's watchblog: http://1.usa.gov/1euzfqz 
3156,dod has closed nearly 60 major bases. read about dod real estate challenges in today's watchblog: http://1.usa.gov/1euzfqz 
3157,dod owns more than half a million facilities. today's watchblog explores why dod infrastructure is #highrisk: http://1.usa.gov/1euzfqz 
3158,watchblog post: surplus dod real estate and infrastructure http://1.usa.gov/1ex7x6z 
3159,"aviation security: tsa's managed inclusion process expands passenger expedited screening,  but tsa has not.. http://1.usa.gov/1hgedqs "
3160,denali commission: options exist to address management challenges http://1.usa.gov/1hgedzo 
3161,health care funding: federal obligations to and expenditures by selected entities involved in health-related.. http://1.usa.gov/1xgzato 
3162,"how did the healthy, hunger-free #kids act affect school lunches? our 2014 report: http://1.usa.gov/1ry9rob  #nationalnutritionmonth"
3163,gao’s jennifer grover testifies on tsa’s precheck expedited screening process this afternoon at 2pm: http://1.usa.gov/1en8vbo 
3164,"for #nationalnutritionmonth, see what schools served for lunch after new standards: http://1.usa.gov/1ry9rob pic.twitter.com/ydul1advi0"
3165,saving for college? check out today's watchblog:  http://1.usa.gov/1ekjdjs pic.twitter.com/yuiuksozzk
3166,"textbooks and debit cards can add to the costs of college, today's watchblog: http://1.usa.gov/1ekjdjs pic.twitter.com/bq1bb3ejut"
3167,unmanned aerial systems: status of test sites and international developments http://1.usa.gov/1iresge 
3168,waiting for a college admissions offer? today's watchblog explores  the potential costs of that diploma: http://1.usa.gov/1ekjdjs 
3169,watchdog podcast: quick look at nasa acquisitions  http://1.usa.gov/1cveqmb 
3170,homeland security: action needed to better assess cost-effectiveness of security enhancements at federal facilities http://1.usa.gov/1cveppc 
3171,nasa: assessments of selected large-scale projects http://1.usa.gov/1cvemdp 
3172,tuition and fees are not the only college costs. read today's watchblog on what else to consider: http://1.usa.gov/1ekjdjs 
3173,students and families shoulder more college costs. today's watchblog explores: http://1.usa.gov/1ekjdjs pic.twitter.com/f8tykdhkog
3174,gao’s gerald dillingham testifies on commercial use of unmanned aerial systems today at 2:30 pm: http://1.usa.gov/1g65o0r 
3175,drug discount program: status of gao recommendations to improve 340b drug pricing program oversight http://1.usa.gov/1iq0awg 
3176,james webb space telescope: project facing increased schedule risk with significant work remaining http://1.usa.gov/1iq08ok 
3177,tuition at public colleges increased by more than 50% in the past decade. more on college costs in today's watchblog: http://1.usa.gov/1ekjdjs 
3178,watchblog post: know before you go: weighing the costs of college http://1.usa.gov/19gnbjw 
3179,gao’s debbie draper testifies on oversight of the 340b drug discount program tomorrow at 10am: http://1.usa.gov/1g5isio 
3180,gao’s cristina chaplain testifies on the james webb space telescope tomorrow at 10 am: http://1.usa.gov/1ejaeug 
3181,border security: additional efforts needed to address persistent challenges in achieving radio interoperability http://1.usa.gov/18tehqc 
3182,department of justice: alternative sources of funding are a key source of budgetary resources and could be.. http://1.usa.gov/18tef1y 
3183,medicare: payment methods for certain cancer hospitals should be revised to promote efficiency http://1.usa.gov/18tehaa 
3184,national nuclear security administration: reports on the benefits and costs of competing management and.. http://1.usa.gov/18teeef 
3185,nuclear waste: doe needs to improve cost estimates for transuranic waste projects at los alamos http://1.usa.gov/18teeeu 
3186,"private health insurance: early evidence finds premium tax credit likely contributed to expanded coverage, but.. http://1.usa.gov/18teeeq "
3187,"for national #nutrition month, read about how schools initially fared with new #nutrition standards for lunch:http://1.usa.gov/1ry9rob "
3188,"for national #nutrition month, see how school lunches have changed with new standards: http://1.usa.gov/1ry9rob  #nnmpic.twitter.com/1xu8uw1wdb"
3189,friday’s watchblog shared our podcast on irs controls over financial and taxpayer data: http://blog.gao.gov/2015/03/20/podcast-on-irs-controls-over-financial-and-taxpayer-data/ …pic.twitter.com/hmgjzcecvz
3190,thursday's watchblog reviewed dod's $1.4 trillion major weapons programs: http://blog.gao.gov/2015/03/19/2375/ … #weekinreviewpic.twitter.com/xeyv5iatcg
3191,"wednesday, the watchblog shared our podcast on dhs acquisitions: http://blog.gao.gov/2015/03/18/podcast-on-oversight-of-dhs-acquisitions/ … #weekinreviewpic.twitter.com/jtwwyut1pv"
3192,"tuesday, the watchblog explored rail safety and what the future holds for the u.s. railroad system: http://blog.gao.gov/2015/03/17/u-s-railroads-on-the-right-track/ … #weekinreview"
3193,"this week's watchblog included dod weapon programs, u.s. railroads, tools to protect against terrorism http://blog.gao.gov  #weekinreview"
3194,yesterday’s watchblog shared our podcast on irs controls over financial and taxpayer data: http://blog.gao.gov/2015/03/20/podcast-on-irs-controls-over-financial-and-taxpayer-data/ …pic.twitter.com/wkhhli2tsb
3195,"how did the healthy, hunger-free kids act affect school lunches? our 2014 report: http://1.usa.gov/1ry9rob  #nationalnutritionmonth #nnm"
3196,"thursday, the watchblog reviewed dod's $1.4 trillion major weapons programs: http://blog.gao.gov/2015/03/19/2375/ … #weekinreviewpic.twitter.com/ksrq7g0wqc"
3197,wednesday’s watchblog shared our podcast on dhs acquisitions: http://blog.gao.gov/2015/03/18/podcast-on-oversight-of-dhs-acquisitions/ … #weekinreviewpic.twitter.com/owcqpq8qs7
3198,#faa approval of  #drone testing is a small step toward commercial use. we have reported on more steps needed: http://1.usa.gov/1fmov9i 
3199,"tuesday's watchblog explored rail safety, and what the future holds for the u.s. railroad system: http://blog.gao.gov/2015/03/17/u-s-railroads-on-the-right-track/ … #weekinreview"
3200,"this week's watchblog included dod weapon programs, u.s. railroads, tools to protect against terrorism: http://blog.gao.gov  #weekinreview"
3201,faa approval of  #drone testing is a small step toward commercial use. we’ve reported on more steps needed: http://1.usa.gov/1fmov9i 
3202,#faa approval of  #drone testing is a small step toward commercial use. we’ve reported on more steps needed: http://1.usa.gov/1fmov9i 
3203,what challenges did schools face implementing new #nutrition standards? our 2014 report: http://1.usa.gov/1ry9rob  #nnm
3204,watchblog post: podcast on irs controls over financial and taxpayer data http://1.usa.gov/1i6tc3d 
3205,"municipalities in fiscal crisis: federal agencies monitored grants and assisted grantees, but more could be done.. http://1.usa.gov/1hbypd6 "
3206,"for #nationalnutritionmonth, read about how schools initially fared with new #nutrition standards for lunch: http://1.usa.gov/1ry9rob "
3207,"as irs meets to discuss tax fraud (http://wapo.st/1f8liif ), check out our report on id theft tax refund #fraud:http://1.usa.gov/1f9kji2 "
3208,"dod’s weapon system acquisitions have been on our #highrisk list for 23 years. our latest review, today's watchblog:http://1.usa.gov/1f4nvcq "
3209,total cost of #dod major weapon systems: $1.4 trillion. total cost of smaller systems: unknown. we explain why: http://1.usa.gov/1f4nvcq 
3210,"as #irs meets to discuss tax #fraud (http://wapo.st/1f8liif ), check out our report on id theft tax refund fraud:http://1.usa.gov/1f9kji2 "
3211,"although overall costs are down, dod must spend more money to buy the same weapon systems. more, in today's watchblog:http://1.usa.gov/1f4nvcq "
3212,watchdog podcast: irs controls over financial and taxpayer data  http://1.usa.gov/1b6cwn0 
3213,financial company bankruptcies: information on legislative proposals and international coordination http://1.usa.gov/1b6cxr4 
3214,information security: irs needs to continue improving controls over financial and taxpayer data http://1.usa.gov/1b6cxat 
3215,military personnel: actions needed to address sexual assaults of male servicemembers http://1.usa.gov/1b6ctht 
3216,doe facilities: better prioritization and life cycle cost analysis would improve disposition planning http://1.usa.gov/1ffetsj 
3217,"how did the healthy, hunger-free kids act affect school lunches? our 2014 report: http://1.usa.gov/1ry9rob  #nationalnutritionmonth"
3218,"as #irs meets to discuss tax fraud (http://wapo.st/1f8liif ), check out our report on id theft tax refund #fraud: http://1.usa.gov/1f9kji2 "
3219,the costs for dod to acquire major weapons decreased to the lowest level in a decade. today's watchblog: http://1.usa.gov/1f4nvcq 
3220,"dod’s weapon acquisition programs carry significant risk. learn why, in today's watchblog: http://1.usa.gov/1f4nvcq pic.twitter.com/svcovegjtc"
3221,today's watchblog reviews our latest findings on dod's $1.4 trillion for major weapons programs: http://1.usa.gov/1f4nvcq 
3222,watchblog post: our annual “quick look” at dod’s weapon programs http://1.usa.gov/1bh6qv9 
3223,"for #nationalnutritionmonth, see what schools served for lunch after new standards:  http://1.usa.gov/1ry9rob  #nnmpic.twitter.com/lhxpfdibel"
3224,watchblog post: podcast on oversight of dhs acquisitions http://1.usa.gov/1cwff9s 
3225,security clearances: additional mechanisms may aid federal tax-debt detection http://1.usa.gov/1ew20nm 
3226,crop insurance: reducing subsidies for highest income participants could save federal dollars with minimal.. http://1.usa.gov/1afdfrq 
3227,"gao’s seto bagdoyan testifies on security clearance holders with unpaid taxes, today at 1 pm: http://1.usa.gov/1f2u4bk "
3228,what challenges did schools face implementing new #nutrition standards? our 2014 report: http://1.usa.gov/1ry9rob  #nationalnutritionmonth
3229,"while passenger & freight train accidents have declined, safety oversight challenges loom—today's watchblog:http://1.usa.gov/18ttdvu "
3230,"for #nationalnutritionmonth, see how school lunches have changed with new standards: http://1.usa.gov/1ry9rob pic.twitter.com/i7teiulgle"
3231,"are you 1 of 670 million u.s. rail passengers each year? if so, you'll want to check out today's watchblog:http://1.usa.gov/18ttdvu "
3232,what travels up to 220 miles per hour and may cost nearly $70 billion? today's watchblog: http://1.usa.gov/18ttdvu pic.twitter.com/8prudowedz
3233,"u.s. train accident rate is down, but shipping crude oil, hazardous materials can still be risky—today's watchblog: http://1.usa.gov/18ttdvu "
3234,"the u.s. rail system has 780 railroads, 230,000+ employees, and 200,000 miles of track. more in today's watchblog: http://1.usa.gov/18ttdvu "
3235,new #myva advisory committee intends to help va meet #veteran needs. read about why va makes our high risk list: http://1.usa.gov/1dtb7r8 
3236,"for national nutrition month, read about how schools initially fared with new #nutrition standards for lunch: http://1.usa.gov/1ry9rob  #nnm"
3237,"today’s watchblog explores how safe our rails are, and what the future holds for the u.s. railroad system: http://1.usa.gov/18ttdvu "
3238,watchblog post: u.s. railroads: on the right track? http://1.usa.gov/1eyhmuq 
3239,new #myva advisory committee intends to help va meet #veteran needs. read about why va makes our #highrisk list - http://1.usa.gov/1dtb7r8 
3240,u.s. government hit the #debt limit today—but what does that mean? we help explain: http://1.usa.gov/1d5urkm pic.twitter.com/h3loqskcr2
3241,new #myva advisory committee intends to help va meet #veteran needs. read about why va makes our #highrisk list: http://1.usa.gov/1dtb7r8 
3242,"for national #nutrition month, see what schools served for lunch after new standards: http://1.usa.gov/1ry9rob  #nnmpic.twitter.com/5afujjm1dk"
3243,improper payments: government-wide estimates and use of death data to help prevent payments to deceased individuals http://1.usa.gov/19schbp 
3244,u.s. government hit the #debtlimit today—but what does that mean? we help explain - http://1.usa.gov/1d5urkm pic.twitter.com/e88i7rnr15
3245,military base realignments and closures: process for reusing property for homeless assistance needs improvementshttp://1.usa.gov/1wqqedr 
3246,watchdog podcast: oversight of dhs acquisitions  http://1.usa.gov/1bpetgn 
3247,criminal history records: additional actions could enhance the completeness of records used for.. http://1.usa.gov/1bpetpf 
3248,"geospatial data: progress needed on identifying expenditures, building and utilizing a data infrastructure, and.. http://1.usa.gov/1bpevxp "
3249,homeland security acquisitions: dhs should better define oversight roles and improve program reporting to congress http://1.usa.gov/1bpesck 
3250,operational contract support: actions needed to enhance the collection  integration  and sharing of lessons learned http://1.usa.gov/1bpepgg 
3251,recovery act: gsa's courthouse projects illustrate opportunities to improve management practices and analyze.. http://1.usa.gov/1bperox 
3252,"gao’s beryl davis and dan bertoni testify on use of death data to prevent federal improper payments, today at 4pm:http://www.hsgac.senate.gov/hearings/examining-federal-improper-payments-and-errors-in-the-death-master-file …"
3253,u.s. government hit the #debtlimit today—but what does that mean? we help explain: http://1.usa.gov/1d5urkm pic.twitter.com/ldfyhs5k6x
3254,"thursday, the watchblog explored the hazards of unsecured loads on our roads: http://1.usa.gov/1d6r9hg  #weekinreviewpic.twitter.com/yscej1fvfh"
3255,"tuesday, the watchblog shared how we use #bigdata to find potential fraud: http://1.usa.gov/1hoefor  #weekinreviewpic.twitter.com/j8yeljyj6e"
3256,monday's watchblog shared our podcast on #tsa's prohibited items list: http://1.usa.gov/1hspmee  #weekinreviewpic.twitter.com/pxtij9byje
3257,"this week's watchblog included posts on #bigdata, driving hazards, and tsa's prohibited items list: http://blog.gao.gov  #weekinreview"
3258,"treasury says the u.s. will hit the #debtlimit tomorrow, march 16th. what is the debt limit? we explain it:http://1.usa.gov/1d5urkm "
3259,think the federal #debtlimit is like a credit card limit? see why not:  http://1.usa.gov/1d5urkm pic.twitter.com/s3uer5arej
3260,thursday's watchblog explored the hazards of unsecured loads on our roads: http://1.usa.gov/1d6r9hg  #weekinreviewpic.twitter.com/emg4s6en9d
3261,"tuesday, the watchblog shared how we use big data to find potential fraud: http://1.usa.gov/1hoefor  #weekinreviewpic.twitter.com/ihyz9c1mb4"
3262,monday's watchblog shared our podcast on tsa's prohibited items list: http://1.usa.gov/1hspmee  #weekinreviewpic.twitter.com/8eejoqiweg
3263,"this week's watchblog included posts on big data, driving hazards, and tsa's prohibited items list: http://blog.gao.gov  #weekinreview"
3264,medicaid financing: questionnaire data on states' methods for financing medicaid payments from 208 through 2012.. http://1.usa.gov/1cdck4j 
3265,"summer work travel program: state department has taken steps to strengthen program requirements, but additional.. http://1.usa.gov/1fjdqwi "
3266,debt 101: what is the federal #debt limit? we explain: http://1.usa.gov/1d5urkm pic.twitter.com/kvgl76921u
3267,"unsecured loads on cars and trucks are dangerous and illegal. read about the problem, in today’s watchblog: http://1.usa.gov/1d6r9hg "
3268,"if you've driven behind a truck like this, you'll want to check out today's watchblog: http://1.usa.gov/1d6r9hg pic.twitter.com/kg1bq5ace2"
3269,all 50 states and dc can impose fines or penalties for driving with unsecured loads. learn more in today's watchblog: http://1.usa.gov/1d6r9hg 
3270,egypt: u.s. government should examine options for using unobligated funds and evaluating security assistance.. http://1.usa.gov/1bzumxi 
3271,"treasury says the u.s. will hit the #debtlimit on monday, march 16th. what is the debt limit? we explain it:http://1.usa.gov/1d5urkm "
3272,"ever try to tie a mattress to the roof of your car? today's watchblog explores the dangers of ""unsecured loads"": http://1.usa.gov/1d6r9hg "
3273,unsecured loads can be deadly. today's watchblog: http://1.usa.gov/1d6r9hg pic.twitter.com/omeqirvlkd
3274,defense acquisitions: assessments of selected weapon programs http://1.usa.gov/1f3ahqu 
3275,think the federal #debtlimit is like a credit card limit? see why not:  http://1.usa.gov/1d5urkm 
3276,"today's watchblog explores the dangers of unsecured loads on our roads. read about the problem, what's being done: http://1.usa.gov/1d6r9hg "
3277,watchblog post: hazardous driving: unsecured loads on our roadways http://1.usa.gov/1ecagus 
3278,"#telework stressed in  reminder about office closures. before snow falls, read about federal telework issues:http://1.usa.gov/1y66tlp "
3279,"on #migrantsday, read about why unaccompanied children migrate to the u.s. and the federal government's response -http://1.usa.gov/1rxpikm "
3280,#secdef directs cuts to littoral combat ship production. do lcs capabilities meet current requirements? our report: http://1.usa.gov/1rxx4ey 
3281,"telework stressed in  reminder about office closures. before snow falls, read about federal #telework issues: http://1.usa.gov/1y66tlp "
3282,"on #migrantsday, read about unaccompanied children migrating to the us from central america: http://1.usa.gov/1zgevnh pic.twitter.com/bbbeshtln0"
3283,"on #migrantsday, read about why unaccompanied children migrate to the u.s. and the federal government's response: http://1.usa.gov/1rxpikm "
3284,defense health care: research on hyperbaric oxygen therapy to treat traumatic brain injury and post-traumatic.. http://1.usa.gov/1zgayzb 
3285,medicare: increasing hospital-physician consolidation highlights need for payment reform http://1.usa.gov/1zgawhx 
3286,watchblog post: air travel and communicable diseases (podcast) http://1.usa.gov/1mrus7w 
3287,littoral combat ship: knowledge of survivability and lethality capabilities needed prior to making major funding.. http://1.usa.gov/1jguue5 
3288,watchblog post: state and local fiscal futures (podcast) http://1.usa.gov/1uijki4 
3289,charities don’t pay taxes—as long as they follow certain rules. so what are they? http://wp.me/p3q7xt-wa 
3290,"there are more than 1 million tax-exempt charitable organizations. learn how they're overseen, more: http://wp.me/p3q7xt-wa "
3291,no propaganda or influencing legislation: 1 of 3 rules charities must follow to stay tax exempt. our blog has more: http://wp.me/p3q7xt-wa 
3292,the irs oversees charities and other tax-exempt entities. read about challenges that complicate oversight efforts: http://wp.me/p3q7xt-wa 
3293,dod financial management: improved documentation needed to support the air force's military payroll and meet.. http://1.usa.gov/1qpmfyy 
3294,information technology: fda has taken steps to address challenges but needs a comprehensive strategic plan http://1.usa.gov/1qpmfyu 
3295,james webb space telescope: project on track but may benefit from improved contractor data to better understand.. http://1.usa.gov/1qpmccn 
3296,"operational contract support: additional actions needed to manage, account for, and vet defense contractors in.. http://1.usa.gov/1qpmcms "
3297,tsa acquisitions: further actions needed to improve efficiency of screening technology test and evaluation http://1.usa.gov/1qpmc5t 
3298,critical infrastructure protection: measures needed to assess agencies' promotion of the cybersecurity framework http://1.usa.gov/1mq5sld 
3299,"with potus order “strengthening the senior executive service”, read our work on exec ratings, performance awards: http://1.usa.gov/1zdlysn "
3300,"the 3 rules for tax-exempt entities, in today's watchblog: http://wp.me/p3q7xt-wa pic.twitter.com/2j3yuxkz8d"
3301,"charities are a big part of the holiday season—and the us economy. learn more, in today's watchblog: http://wp.me/p3q7xt-wa "
3302,giving to charities for the holidays? check out today's watchblog about these tax-exempt groups: http://wp.me/p3q7xt-wa 
3303,"with  order “strengthening the senior executive service”, read our work on exec ratings, performance awards: http://1.usa.gov/1zdlysn "
3304,watchblog post: checking up on charities in this season of giving http://1.usa.gov/1zde9cz 
3305,watchdog podcast: air travel and communicable diseases  http://1.usa.gov/1p8vmfr 
3306,watchdog podcast: 2015 update to gao's state and local fiscal outlook model  http://1.usa.gov/1p8voxv 
3307,air travel and communicable diseases: comprehensive federal plan needed for u.s. aviation system's preparedness http://1.usa.gov/1p8vo0z 
3308,federal judiciary: improvements needed for collecting judges' non-case-related travel information http://1.usa.gov/1p8vo0g 
3309,internet protocol transition: fcc should strengthen its data collection efforts to assess the transition's effects http://1.usa.gov/1p8vm8k 
3310,state and local governments' fiscal outlook: 2015 updatehttp://1.usa.gov/1p8vlse 
3311,"gao makes macpac appointments, designates chair http://1.usa.gov/227o2o2 "
3312,watchblog post: pedestrian and cyclist safety (podcast) http://1.usa.gov/1qs6iog 
3313,. shows health care costs across the country. read about a driver for geographic variation in spending - http://1.usa.gov/225ks2d 
3314,think your mail is slower? you might be right. our blog on how  has changed some services:http://wp.me/p3q7xt-vy 
3315,"snow, rain, heat or gloom of night are not 's problems. read about what are, in today's watchblog: http://wp.me/p3q7xt-vy "
3316,. shows health care costs across the country. read about a driver for geographic variation in spending: http://1.usa.gov/225ks2d 
3317,"faa requiring small drone registration, but needs to better integrate drones into airspace: http://1.usa.gov/1utl3kt pic.twitter.com/ca0itrerxp"
3318,"is the ""last mile"" key to the u.s. postal service's business? today's watchblog: http://wp.me/p3q7xt-vy pic.twitter.com/2qolle6vxx"
3319,". financial condition is better, but still needs work. read more in today's watchblog:http://wp.me/p3q7xt-vy "
3320,don't wait to send your holiday cards! today's watchblog explains why: http://wp.me/p3q7xt-vy pic.twitter.com/7pvbhzyhfw
3321,"faa requiring small #drone registration, but needs to better integrate drones into airspace: http://1.usa.gov/1utl3kt pic.twitter.com/mruxdjnr3v"
3322,could sunday package delivery help the u.s. postal service? today’s watchblog has some answers: http://wp.me/p3q7xt-vy 
3323,the u.s. postal service’s financial struggles are no secret. today's watchblog explores changes  is making: http://wp.me/p3q7xt-vy 
3324,watchblog post: ‘tis the season for the u.s. postal service http://1.usa.gov/1irf5zr 
3325,defense acquisition workforce: actions needed to guide planning efforts and improve workforce capability http://1.usa.gov/2229fwx 
3326,recreational fisheries management: the national marine fisheries service should develop a comprehensive strategy.. http://1.usa.gov/1rkmeiu 
