,text
22931,"syrian army, backed by iranian fighters, advance south of aleppo: monitor  "
22932,chinese general says will never recklessly resort to force in south china sea  
22933,"two palestinian stabbings thwarted, attackers killed: israel  "
22934,first migrants reach slovenia after hungary closes croatia border  
22935,"chinese firms want to build, finance california high-speed train  "
22936,father beat new york teen with cord in fatal church attack: police 
22937,u.s. house benghazi panel grills clinton aide for six hours  
22938,turkey downs drone as syria launches aleppo offensive 
22939,u.s. house benghazi panel grills clinton aide for six hours 
22940,u.s. confirms iran tested nuclear-capable ballistic missile:  pic.twitter.com/dl7tv1fnmf
22941,video: see first images of drone shot down by #turkey near #syria.  pic.twitter.com/ojgmxqbwtq
22942,u.s. judge rules maryland can ditch confederate flag license plates 
22943,msf says u.s. tank entered compound of bombed afghan hospital without permission:  pic.twitter.com/0alno1srol
22944,photos: israeli-palestinian violence surges.  pic.twitter.com/lprditeykt
22945,united airlines ceo suffered heart attack: wsj  
22946,u.s. confirms iran tested nuclear-capable ballistic missile  
22947,sepp blatter fighting to return to office for #fifa handover in february:  pic.twitter.com/oekwqv12nx
22948,tripoli confirms new #lockerbie suspects include gaddafi spy chief:  pic.twitter.com/dsrltmhmoy
22949,u.s. consumer sentiment rebounds; industrial output weak  
22950,turkey grumbles as eu hails deal to stem migration  
22951,turkey downs drone as syria launches aleppo offensive:  
22952,hillary clinton seemed to like this supporter's style. editor's choice photos of the day:  pic.twitter.com/vqlqpkojtr
22953,university cannot get triple damages in patent fight with apple  
22954,msf says u.s. tank entered compound of bombed afghan hospital without permission 
22955,photos: palestinian stabs israeli soldier in the west bank city of hebron.  pic.twitter.com/awg2gftwsi
22956,"turkish warplanes shoot down drone in turkish air space near syria,  u.s. suspects russian origin:  "
22957,british court rules taxi-hailing app uber is legal in london:  pic.twitter.com/rir5jzm1oh
22958,"syrian troops and allies, backed by russian jets, attack insurgent fighters south of aleppo:  pic.twitter.com/pwgwldombk"
22959,palestinians set fire to jewish shrine; israeli soldier stabbed:  pic.twitter.com/cyxxdq4hzf
22960,migrants dig in for a calais winter as bids to reach uk go on:  pic.twitter.com/lfbp1aclyy
22961,google's book-scanning project legal: u.s. appeals court  
22962,oil steadies after week of heavy losses:  pic.twitter.com/siicmie0zk
22963,taliban defiant over delay to u.s. troop reduction in afghanistan 
22964,"u.n. urges eu to speed registration, relocation of refugees "
22965,world shares rise to two-month highs after u.s. data:  pic.twitter.com/aa3ewnghqz
22966,u.s. health regulators decline to approve diabetes drug combination from astrazeneca:  pic.twitter.com/77vhqzfmag
22967,military families on edge as u.s. delays afghanistan troop withdrawal:  pic.twitter.com/xjs1kjj9ew
22968,palestinians set fire to jewish shrine in west bank:  pic.twitter.com/ibkmynli8v
22969,"palestinians set fire to jewish shrine in west bank, hamas calls for day of rage:   pic.twitter.com/xigvos5pek"
22970,world shares rise to two-month highs after u.s. data:  pic.twitter.com/hqlasso5ha
22971,ge's immelt says co on track to deliver on its 2015 goals:  pic.twitter.com/rhwkrcy3sy
22972,china's repeats opposition to the use of force to resolve the crisis in syria:  pic.twitter.com/w4wkwzw81t
22973,clinton outspends all rivals in building campaign juggernaut  
22974,china wants naval drills with southeast asia in south china sea:  pic.twitter.com/pafllxsna0
22975,"u.s., scottish investigators have two new suspects in lockerbie bombing:  pic.twitter.com/jkgrenvurd"
22976,"silicon valley ipo market boom winding down, data shows:  pic.twitter.com/j7o3i9qiol"
22977,"turkey shoots down drone near syrian border, nationality unknown  "
22978,u.n. deplores death of afghan shot trying to enter bulgaria  
22979,one of us: the militant egypt's army fears most  
22980,"ge industrial profit rises, helped by aviation segment:  pic.twitter.com/vcetzspfba"
22981,"tripoli confirms two new lockerbie suspects, including gaddafi spy chief "
22982,breaking news: turkish military says its warplanes shot down an unidentified aircraft in turkish air space near the syrian border
22983,palestinians set fire to jewish shrine in west bank 
22984,california lieutenant governor unveils gun control ballot measure to strengthen gun control:  pic.twitter.com/vpha2li7a2
22985,nevada orders daily fantasy sports shut down as unlicensed gambling 
22986,"syrian army, russian jets attack rebels in southern aleppo:  pic.twitter.com/tn6vkj8rd4"
22987,oil firm executives call for effective climate change agreement:  pic.twitter.com/earo3ybj73
22988,"citing 'very fragile' security in afghanistan, obama slows pace of u.s. troop withdrawal:  pic.twitter.com/rex0yhfdip"
22989,clinton to 'look hard' at julian castro as possible vp pick:  pic.twitter.com/dzotltdoid
22990,"syrian army, russian jets attack rebels in southern aleppo  "
22991,"ford china venture to recall 220,000 suvs over risk of fuel leak  "
22992,"bush, clinton are wall street's favorites, donations show "
22993,donald trump's top campaign expense: hats and t-shirts  
22994,"citing 'very fragile' security in afghanistan, obama slows pace of u.s. troop withdrawal "
22995,syrian army and russian jets target rebel towns north of homs  
22996,malaysia arrests man for hacking u.s. security data to supply targets for islamic state 
22997,u.n. security council to meet on israeli-palestinian violence  
22998,china repeats opposition to force in syria  
22999,fed policymakers downplay divisions on u.s. rate hike  
23000,presidential candidate bush raises $13.4 million in latest quarter 
23001,federal reserve policymakers downplay divisions on u.s. rate hike  
23002,"after kunduz falls and violence spreads, more afghans eye europe  "
23003,exclusive: oxy to exit north dakota's oil fields in sale to private equity fund  
23004,"small turkish town haunted by lost sons, hand of islamic state "
23005,an opposition lawmaker in kosovo releases teargas in parliament. editor's choice:  pic.twitter.com/2h2rncb1tu
23006,clinton to 'look hard' at julian castro as possible vp pick 
23007,fed's mester renews call for u.s. rate hike 
23008,fox news guest analyst arrested for lying about working for cia  
23009,"as hotel project went millions over budget, insiders questioned role of dow ceo's wife:  pic.twitter.com/sgzsrgf05t"
23010,"lamar odom reportedly on life support, showing few signs of improvement:  pic.twitter.com/q4er0otmbq"
23011,fox news guest analyst arrested for lying about working for cia 
23012,presidential candidate jeb bush raises $13.4 million in latest quarter-campaign  
23013,u.s. fiscal year budget deficit narrows to $439 billion  
23014,"turkey seeks eu cash, visas, for help on refugee crisis  "
23015,photos: scenes from 14 years of war in afghanistan.  pic.twitter.com/l7j8mtqd44
23016,israel bristles at u.s. suggestion it used excessive force to confront palestinian stabbings:  pic.twitter.com/ogu2jgpqcq
23017,"seattle seahawks fullback derrick coleman arrested for felony hit and run, vehicular assault:  pic.twitter.com/oyrlvkdpla"
23018,obama slows pace of u.s. troop withdrawal in afghanistan in policy reversal:  pic.twitter.com/ezxndxk8ye
23019,newly released 9-1-1 call suggests lamar odom may have taken cocaine and sexual performance supplements: 
23020,sec examining confidential severance agreements dow has signed with former employees:  
23021,"u.s., alaska says will not seek additional $92 mln from exxon for valdez spill:  pic.twitter.com/jejqig7hwr"
23022,correct photo: oscar pistorius to be released on parole on tuesday.  pic.twitter.com/lwytc7htvi
23023,video: bronze age cemetery unearthed in southwestern poland -  pic.twitter.com/nqdojclvd7
23024,#lockerbie suspects identified by investigators:  pic.twitter.com/hdkpdptvmu
23025,investigators identify libyan suspects over the #lockerbie bombing which killed 270 people:  pic.twitter.com/67zftxmb1f
23026,"u.s., scottish investigators identify two suspects over 1988 lockerbie bombing  "
23027,former house speaker hastert to plead guilty in hush-money case: lawyers  
23028,syrian army and russian jets target rebel towns north of homs:  pic.twitter.com/5c8oef2zyg
23029,dollar at two-month low as fed easing whispers start:  pic.twitter.com/hwcsf4en2j
23030,"u.s., scottish investigators identify two suspects over 1988 lockerbie bombing:  pic.twitter.com/id8gqc4mhb"
23031,u.s. 'excessive force' comment touches nerve in israel:  pic.twitter.com/bdlhoxasbg
23032,eu sees progress on turkey refugee talks:  pic.twitter.com/tjec73pqv3
23033,"listen: newly released 911 call indicates lamar odom may have used cocaine, sexual performance supplements.  "
23034,breaking: two libyans named as suspects in 1988 lockerbie bombing.
23035,family and friends rush to lamar odom's bedside as he spends second day on life support:  pic.twitter.com/uxq2tyod4s
23036,family of sunken el faro crew member files $100 million lawsuit:  pic.twitter.com/atlf0lrmyw
23037,"when size matters, world rugby feels the impact:  pic.twitter.com/fjzan6zawv"
23038,u.s. jobless claims revisit 42-year lows:  pic.twitter.com/alhgte22tw
23039,italian police search lamborghini's headquarters: source -  pic.twitter.com/h2yt7abnba
23040,'cute furball' is the best-preserved mammal from dinosaur age:  pic.twitter.com/cxfbyvcgxq
23041,sisi to tighten grip on egypt despite new parliament:  pic.twitter.com/7uer83btgk
23042,dow chemical spent $38m remodeling its hotel in michigan. included in refab: bullet-proof dining room for ceo  
23043,eu sees progress on turkey refugee talks 
23044,u.s. jobless claims revisit 42-year lows 
23045,"basketball star lamar odom on life support for second day as friends, family rally  "
23046,"tesla reveals new ""autopilot"" features:  pic.twitter.com/mkaasamse8"
23047,"breaking news: jobless claims fall to 255,000 in latest week"
23048,russia lone holdout from ukraine debt deal:  pic.twitter.com/ak4svrzgau
23049,new york teen dies after hours-long beating at church:  pic.twitter.com/nj2lsvvtmr
23050,germany's merkel says will work constructively with britain on eu reform:  pic.twitter.com/vhp0knhui4
23051,netflix blames weak u.s subscriber adds on new chip-based cards:  pic.twitter.com/ub0eyeobcl
23052,citigroup profit jumps 51 percent as costs fall 
23053,breaking news: citigroup reports third-quarter eps of $1.35
23054,goldman sachs profit hit by weak bond trading  
23055,breaking news: goldman sachs q3 eps $2.90
23056,u.s. 'excessive force' comment touches nerve in israel  
23057,syrian army and russian jets target rebel towns north of homs:  pic.twitter.com/255jhgjg7n
23058,germany says has ordered vw to recall cars at start of 2016  
23059,unilever sales stronger than expected in third quarter:  pic.twitter.com/8ej3tqocsu
23060,prince ali formally submits candidature for #fifa presidency:  pic.twitter.com/bvvtpdtt5l
23061,obama to slow pace of withdrawal of u.s. troops from afghanistan  
23062,"tesla unveils autopilot system, but don't let go of the wheel "
23063,valeant subpoenaed by u.s. prosecutors over drug pricing concerns 
23064,brothel workers said stricken ex-nba star odom had been using coke: sheriff 
23065,syrian army and russian jets target rebel towns north of homs:  pic.twitter.com/cz4dkzgpxz
23066,germany's merkel says turkey's role key to solving migrant crisis  
23067,germany orders recall of 2.4 million volkswagen cars:  pic.twitter.com/ldq8ge0ftd
23068,syrian army and russian jets target rebel towns north of homs 
23069,islamic state battles insurgents as syria army prepares assault  
23070,"u.s., alaska says will not seek additional $92 million from exxon for valdez spill "
23071,sailing in south china sea is not provocative: u.s. navy chief 
23072,business model of daily fantasy sports under federal probe: wsj  
23073,"chinese admiral visits iran, wants closer defense cooperation  "
23074,u.s. airline security watch system back up after brief disruption: nbc 
23075,netflix blames weak u.s subscriber adds on new chip-based cards  
23076,square ipo to test dorsey's ability to run two companies  
23077,clinton says pacific trade deal falls short on addressing currency manipulation 
23078,"tesla unveils autopilot system, but don't let go of the wheel  "
23079,hindu devotees pray during the navratri festival in chandigarh. editor's choice:  pic.twitter.com/f8aiykbzf3
23080,"as hotel project went millions over budget, insiders questioned role of dow ceo's wife:  pic.twitter.com/k9tuxnbyli"
23081,"ex-nba star lamar odom said to be fighting for his life, khloe kardashian at his side:  pic.twitter.com/wfk02qnzf1"
23082,jack dorsey's payments firm square inc files for ipo 
23083,netflix u.s. subscriber additions fall below estimates  
23084,islamic state battles insurgents as #syria army prepares assault:  pic.twitter.com/bi411vryp2
23085,"u.s., russia finalizing document on syria air safety: u.s. official  "
23086,video: solar plane prepares for mission over the amazon rain forest. watch:  pic.twitter.com/oq8e7ntutx
23087,"obama sends u.s. troops, drones to cameroon in anti-boko haram fight "
23088,family of sunken el faro crew member files $100 million lawsuit  
23089,video: tapping plant power to recharge smart phones:  pic.twitter.com/uiv4v4mlxs
23090,#volkswagen veteran lined up to take north america job to quit:  pic.twitter.com/ydpemm81b2
23091,lamar odom found unresponsive at nevada brothel according to sheriff:  pic.twitter.com/kl7pgbymxo
23092,video: clinton takes on sanders in vegas -  pic.twitter.com/cxiikjwloy
23093,spacex says repaired rocket to fly by early december:  pic.twitter.com/myjiywzgc3
23094,wal-mart shares dive 10 percent on forecast of flat full-year sales 
23095,"""the american people are sick and tired of hearing about your damn emails” #demdebate summary  pic.twitter.com/r3r5nj1cal"
23096,turkish pm sees islamic state or pkk links to ankara bombing  
23097,army prepares assault as islamic state battles insurgents near aleppo:  pic.twitter.com/4n6z9mlzga
23098,vw veteran lined up to be north america boss quits 
23099,sec examining confidential severance agreements dow has signed with former employees:  pic.twitter.com/01ebwcwhhq
23100,"apple loses patent lawsuit to university of wisconsin, faces hefty damages:  pic.twitter.com/fgo6srm4cu"
23101,"wall st. opens flat after bank earnings, data:  pic.twitter.com/unfquovwjl"
23102,twitter appoints google's kordestani as executive chairman:  pic.twitter.com/e0chjgeqgy
23103,msf says global body asked to investigate u.s. bombing of afghan hospital: ttp://reut.rs/1pfzoyfpic.twitter.com/zajkn7r9ck
23104,"a $70 oil floor? fat chance, but opec price plan may be first step:  pic.twitter.com/utvitunabo"
23105,u.s. to raise iranian missile test at u.n. security council:  pic.twitter.com/fwaguuie0f
23106,pope asks forgiveness after sex scandals rock vatican and rome:  pic.twitter.com/4axnkptcbm
23107,twitter appoints google's kordestani as executive chairman 
23108,breaking news: iran's guardian council passes nuclear deal bill into law: irna
23109,what happened at last night's #demdebate? find out -  pic.twitter.com/cnlwe8m0rb
23110,breaking news: twitter appointing omid kordestani as executive chairman
23111,islamic state battles insurgents near aleppo as army prepares assault:  pic.twitter.com/6uez1ty9jo
23112,dow chemical spent $38m remodeling its hotel in michigan. included in refab: bullet-proof dining room for ceo 
23113,"u.s. retail sales barely rise, dented by lower gasoline receipts "
23114,breaking news: retail sales rise by 0.1 percent in september
23115,at least 30 involved in volkswagen diesel cheat: spiegel 
23116,"wells fargo profit inches up, boosted by ge loan book "
23117,ex-nba star lamar odom found unresponsive at nevada brothel: sheriff -  pic.twitter.com/qpnzsly2ks
23118,msf says global body asked to investigate u.s. bombing of afghan hospital 
23119,bofa posts quarterly profit as expenses fall  
23120,islamic state battles insurgents near aleppo as army prepares assault  
23121,"""a 9n314m warhead detonated outside the aeroplane."" mh17 dutch report:  pic.twitter.com/3rmtjfwxkp"
23122,pope asks forgiveness after sex scandals rock vatican and rome  
23123,russia's lavrov says washington declines deeper military talks on syria 
23124,marlon james wins the man booker fiction prize:  pic.twitter.com/myywgdhtpn
23125,"democratic rivals back clinton on emails, but little else in scrappy debate:  pic.twitter.com/2ubworzwqd"
23126,kerry to visit mideast in bid to calm palestinian-israeli tensions:  pic.twitter.com/chy3qmiqvu
23127,"search in guatemala landslide ends with 280 dead, 70 missing:  pic.twitter.com/qk7eyowcrg"
23128,"turkey suspends ankara police, intelligence, security chiefs after bombing:  pic.twitter.com/pvtkrleo9f"
23129,u.s. to raise iranian missile test at u.n. security council 
23130,british banker accused of hk double murder to stand trial in october 2016:  pic.twitter.com/z1stuoaxkk
23131,exclusive - jeb bush says putin's russia should face consequences over syria:  pic.twitter.com/ybxued4rw5
23132,israel authorizes sealing off east jerusalem areas in bid to quell violence 
23133,clinton's debate showing may spell trouble for biden 
23134,ex-nba star lamar odom found unresponsive at nevada brothel:  pic.twitter.com/nhdroyivdi
23135,ex-nba star lamar odom found unresponsive at nevada brothel: sheriff  
23136,former nba star lamar odom hospitalized after he was found unresponsive at nevada brothel:  pic.twitter.com/lsjw73ksiz
23137,breaking: former nba basketball player lamar odom hospitalized after being found unresponsive at nevada brothel: sheriff
23138,#demdebate delves into wall street. follow our live coverage:  pic.twitter.com/vqge808i9q
23139,clinton defends herself in debate against charges of flip-flopping on key issues 
23140,"weak trading hits jpmorgan, profit falls in three core businesses "
23141,palestinian 'day of rage' attacks kill three: israeli police  
23142,"as hotel project went millions over budget, insiders questioned role of dow ceo's wife:  pic.twitter.com/9znuxpo8te"
23143,emc executive and his gm past played key role in emc-dell mechanics  
23144,u.s. to raise iranian missile test at u.n. security council  
23145,"exclusive: syrian army, allies preparing attack in aleppo area - sources  "
23146,breaking: thousands of iranian troops now in syria to take part in ground offensives against insurgents.
23147,exclusive: jeb bush says putin's russia should face consequences over syria  
23148,sec examining confidential severance agreements dow has signed with former employees:  pic.twitter.com/o1ghv99sir
23149,"beyond mh17, a century of air crash probes and new pressures  "
23150,white house says #iran's missile test may have violated u.n. resolution:  pic.twitter.com/pwbykftewi
23151,dow chemical spent $38m remodeling its hotel in michigan. included in refab: bullet-proof dining room for ceo  
23152,"palestinian 'day of rage' attacks kill three people, israeli police say:  pic.twitter.com/ecktbqb5m7"
23153,a spanish matador is tackled by a bull at the maestranza bullring. editor's choice:  pic.twitter.com/7maeixrrl0
23154,"brother says  reporter jason rezaian is ""terribly depressed"" after conviction.  pic.twitter.com/lo8zwivhgi"
23155,"islamic state calls on muslims to launch a ""holy war"" against russians and americans:  pic.twitter.com/cndgzbwrlj"
23156,"washington post reporter held in iran angry, depressed, brother says "
23157,dow allowed ceo's wife to advise on hotel project; $13 million cost overrun prompts questions  pic.twitter.com/adfciuhhlb
23158,"report says #mh17 shot down by russian-built buk missile, but doesn't point finger::  pic.twitter.com/9gajymgztp"
23159,"islamic state urges jihad against russians, americans: audio  "
23160,"breaking: islamic state calls for holy war against russians and americans for their ""crusader's war"": audio message"
23161,iraq begins bombing islamic state with help from new intelligence center:  pic.twitter.com/tvpclbmjmc
23162,white house says iran's missile test may have violated u.n. resolution  
23163,iraq using info from new intelligence center to bomb islamic state: official  
23164,investigators focus on home-grown islamic state cell in turkey bomb probe 
23165,"as hotel project went millions over budget, insiders question role of dow chemical ceo's wife  pic.twitter.com/8kvymsz03t"
23166,turkey has a warning for the united states and russia:  pic.twitter.com/3o9agcdvcr
23167,vw looks to cutbacks and electric cars to overcome scandal  
23168,twitter to cut up to 8 percent of global workforce:  pic.twitter.com/b9kgryz2ld
23169,ge to sell $30 billion specialty finance business to wells fargo 
23170,taliban pull back from kunduz as fighting flares on southern highway 
23171,dutch pm asks russia to cooperate in mh17 criminal investigation:  pic.twitter.com/kk0vyxzagm
23172,ukraine pm accuses russian forces of shooting down flight mh17:  pic.twitter.com/tzalxmof2x
23173,twitter to cut up to 8 percent of global workforce 
23174,"border agency frontex says 170,000 irregular migrants entered the eu in september:  pic.twitter.com/pdokviq0ol"
23175,russia says shelling of its embassy in damascus act of terrorism:  pic.twitter.com/ov6dfypfny
23176,syrian rebels pour men and missiles into frontlines 
23177,"flight mh17 shot down in ukraine by russian-built missile, report concludes  "
23178,"flight #mh17 shot down in ukraine by russian-built missile, report concludes:  pic.twitter.com/moockaslpm"
23179,"turkey warns u.s., russia against backing kurdish militia in syria "
23180,breaking: dutch safety board says flight mh17 was shot down by a buk missile fired from eastern ukrainepic.twitter.com/7z3usffgyo
23181,climate qualms mean oil will never be used up - bp:  pic.twitter.com/knh1qrkkzz
23182,barclays to pick former jpmorgan banker as new ceo  
23183,palestinian 'day of rage' attacks kill three: israeli police 
23184,european drink stocks rally on ab inbev proposed takeover of sab:  pic.twitter.com/gsauxybxpn
23185,u.s. airdrops ammunition to syria rebels:  pic.twitter.com/grcvu4t0yb
23186,"i never sprayed putin, says hamilton:  pic.twitter.com/clojvpvd6x"
23187,barclays set to name former jpmorgan banker staley as new ceo:  pic.twitter.com/z4399f6r1j
23188,sabmiller accepts 68 billion pound abinbev takeover offer:  pic.twitter.com/jksmandcvk
23189,two killed in palestinian 'day of rage' attacks: police 
23190,palestinian stabbing attack in israeli city - police:  pic.twitter.com/3oc1xkartb
23191,u.s. firms blur investment picture by going 'lightweight'  
23192,brewers sabmiller and ab inbev agree 44 pound a share takeover  
23193,iranian parliament passes bill approving nuclear deal: irna 
23194,clinton's tack to the left to be on display in democratic debate 
23195,"top china paper says u.s., russia playing cold war game in syria  "
23196,"islamic state is prime suspect in turkey bombing, as protests erupt "
23197,u.s. airdrops ammunition to syria rebels 
23198,u.s. airdrops ammunition to syria rebels  
23199,"special report: battling for india's soul, state by state  "
23200,barclays set to name ex-jpmorgan banker staley as new ceo  
23201,half of u.s. democrats want biden in race: reuters/ipsos poll  
23202,#volkswagen scandal heads to hollywood with  and  behind the wheel:  pic.twitter.com/gy2zcufvpk
23203,volkswagen emissions scandal headed for hollywood  
23204,exclusive: u.s. probes allegations ab inbev seeking to curb craft beer distribution  
23205,palestinian youths stab 13-year-old israeli boy violence rages on: 
23206,islamic state leader counting on veteran jihadis to take over if he is killed:  pic.twitter.com/5j9c1f8fko
23207,"economist angus deaton wins #nobelprize for work on consumption, poverty and welfare:  pic.twitter.com/ssxee0vgdo"
23208,u.s. forces air drop ammunition to syrian rebels:  pic.twitter.com/zqx6ketmy4
23209,dutch safety board set to say #mh17 downed by russian-made missile -- but not point finger:  pic.twitter.com/ophrxpttdy
23210,gene editing could pave way for pig organ transplants: u.s. study  
23211,north korea marks the 70th anniversary of its ruling workers' party. editor's choice:  pic.twitter.com/5ku2mi1ddf
23212,turkey's government says islamic state is prime suspect in suicide bombings:  pic.twitter.com/oeqfounmqc
23213,photos: turkey mourns victims of bomb blasts in ankara.  pic.twitter.com/omuddshtz1
23214,dutch safety board to issue long-awaited findings on investigation into #mh17 crash:  pic.twitter.com/ives0owt5r
23215,"dutch safety board set to say mh17 downed by russian-made missile, but not point finger  "
23216,europe issuing its strongest criticism yet of russia's intervention in #syria:  pic.twitter.com/mwszzdf2hp
23217,exclusive - transatlantic divide: how u.s. pays three times more for drugs  
23218,putin wins no friends in overture to assad enemies 
23219,"#iran defies u.n. ban, tests its first precision-guided weapon with range to strike israel:  pic.twitter.com/wmbv9z2pyo"
23220,washington post says iran's conviction of its reporter is 'contemptible'  
23221,"islamic state can draw on veteran jihadists, ex-iraq army officers for leadership "
23222,zimbabwe says will not charge u.s. dentist for killing cecil the lion 
23223,"""hundreds of taliban attacked from two directions"" - insurgency spreads in afghanistan:  pic.twitter.com/bxma0toujo"
23224,oil rises after kuwait sees higher prices ahead:  pic.twitter.com/kcdnfuezg2
23225,cyber insurance premiums rocket after high-profile attacks:  pic.twitter.com/fmwlbezitr
23226,taliban threaten second afghan provincial capital as insurgency spreads  
23227,dell to buy emc in $67 billion deal:  pic.twitter.com/cwhlxogxg1
23228,key allies of disgraced china security chief jailed for graft 
23229,dell to buy emc in $67 billion deal 
23230,angus deaton wins 2015 nobel prize for economics  
23231,british economist angus deaton wins 2015 nobel prize for economics:  pic.twitter.com/wbdp3apjey
23232,breaking news: deaton wins 2015 nobel economics prize - committee
23233,israeli police say kill knife attacker as violence rages 
23234,"syrian army, russian jets drive back rebels in fiercest clashes for days: monitor:  pic.twitter.com/z7a7nnuvxh"
23235,pm davutoglu says islamic state is prime suspect in turkey bombing:  pic.twitter.com/igxmplkulc
23236,'stars aligned' for ab inbev's megabrew merger plan  
23237,islamic state is prime suspect in turkey bombing: pm davutoglu  
23238,"syrian army, russian jets drive back rebels in fiercest clashes for days: monitor  "
23239,is leader baghdadi probably not in convoy hit by air strikes: iraqi security officials  
23240,china says plans to lift all out of poverty in six years:  pic.twitter.com/fcevmn87zf
23241,china quality watchdog says 'highly concerned' about #volkswagen emissions issue:  pic.twitter.com/rdbhv1ougj
23242,syrian army advances with help of russian strikes; putin reaches out to saudis:  pic.twitter.com/3veewvsgwk
23243,bomb attack deepens divisions as turkey faces bitter election:  pic.twitter.com/itnlqgus2a
23244,"breaking news: uk foreign minister hammond says eu willing to be flexible on timing, manner of assad's departure from syria."
23245,"turkey sees islamic state hand in bombing, vows election will go on "
23246,islamic state figures killed in air strike; baghdadi not believed among them 
23247,benghazi panel head says staffer never mentioned clinton when fired  
23248,"verdict issued in rezaian case, iranian judiciary says "
23249,ab inbev may raise bid for sabmiller: source 
23250,house conservative group would 'look favorably' on ryan for speakership  
23251,"fed's fischer says 2015 u.s. rate rise 'an expectation, not a commitment'  "
23252,germany's merkel rules out tax rises to pay for refugees  
23253,south africa plans to leave international criminal court: anc  
23254,iraqi air force hits convoy of islamic state leader baghdadi: statement  
23255,merkel's deputy expects germany to get over a million refugees in 2015  
23256,"pragmatic tsipras postpones greek revolution, trouble lurks "
23257,syrian army advances in west after russian strikes: monitor  
23258,"enforcing a global climate deal: speak loudly, carry no stick  "
23259,"turkey mourns bomb blast victims, seeks to identify attackers "
23260,"suicide bomber targets foreign forces in afghan capital, casualties unknown "
23261,iran tests new precision-guided ballistic missile  
23262,"israeli strike on hamas in gaza kills palestinian woman, child "
23263,"israeli strike on hamas in gaza kills palestinian woman, child  "
23264,china-backed trade pact playing catch-up after u.s.-led tpp deal  
23265,ex-benghazi investigator says u.s. panel targeted clinton: media 
23266,u.s. to make payments to families of kunduz air strike victims: pentagon  
23267,u.s. army hearing officer recommends no jail for bergdahl 
23268,some conservatives quietly campaign against ryan for speaker 
23269,california governor approves bill to help immigrant crime victims  
23270,fear and respect: vw's culture under winterkorn 
23271,hundreds of thousands protest in berlin against eu-u.s. trade deal  
23272,russia steps up air strikes against assad opponents in syria  
23273,russia backs bigger osce mission in ukraine  
23274,twin bombs kill at least 20 in turkish capital ankara 
23275,palestinian militant killed in jerusalem clash as violence rages on 
23276,china says let's toughen ties as north korea celebrates anniversary  
23277,china completes construction of lighthouses in disputed south china sea  
23278,dell to use vmware to help pay for emc deal: sources 
23279,clinton's support slides ahead of first democratic debate 
23280,islamic state closes in on syrian city of aleppo; u.s. abandons rebel training effort 
23281,"exclusive: u.s. warns governments, bankers iran sanctions still in place  "
23282,"exclusive: u.s. warns governments, bankers iran sanctions still in place  "
23283,exclusive: ge nears deal to sell over $30 billion of loans to wells fargo - source 
23284,"fed still plans rate hike this year, but not committed  "
23285,u.n. diplomat charged by u.s. for bribe scheme gets $2 million bail  
23286,an interactive look at 115 years of #nobelprize winners:  pic.twitter.com/r2jmfxldlh
23287,"one killed, three wounded in northern arizona university shooting  "
23288,tracking the path of #elfaro's ill-fated journey. our latest coverage:  pic.twitter.com/eicxxp4tdu
23289,photos: inside north korea.  pic.twitter.com/u22iswizga
23290,"from the west bank to france, our editor's choice gallery features our top photos of the week  pic.twitter.com/woyysc69rx"
23291,banks take spotlight as earnings season heats up 
23292,who are the mom-and-pop investors playing the market in #china?  pic.twitter.com/zxzqhpczlr
23293,"bolivian wrestlers ""la altena"" and ""la simpatica"" battle in madrid. editor's choice:  pic.twitter.com/5yu4gxoc2r"
23294,u.s. commander says u.s. must exercise freedom of navigation in asia-pacific 
23295,suspected gunman in shooting at northern arizona university identified as freshman at the university:  
23296,dow jones discloses data breach  
23297,exclusive: fifa mulls delaying presidential election - sources  
23298,uaw leaders send fiat chrysler pact to workers for vote  
23299,what happened to #elfaro? tracking how the doomed ship met its end:  pic.twitter.com/daudiptvqx
23300,#china says it will not stand for violations of its territorial waters:  pic.twitter.com/5hih09k4jk
23301,five killed in #gaza as israeli-palestinian violence fuels talk of a new uprising:  pic.twitter.com/fipddi6zss
23302,islamic state closes in on #aleppo:  pic.twitter.com/tuwh6ahseu
23303,"science won't stop until it beats aids, says hiv pioneer:  pic.twitter.com/6e9gnrzvmb"
23304,u.s. to overhaul its failed efforts to support moderate syrian rebels battling islamic state:  pic.twitter.com/akjhpos4on
23305,"exclusive: #fifa considers delaying presidential election, sources say.  pic.twitter.com/vkkfeunkc1"
23306,how china uses intimidation tactics to silence its critics at the u.n.:   via .twitter.com/6xz2x6gboi
23307,"as migrants perish crossing the aegean sea, the cemeteries of lesbos are running out of room:  pic.twitter.com/cieburegxt"
23308,five killed in gaza as israeli-palestinian violence widens 
23309,"house expected to pass bill axing u.s. oil export ban, future uncertain  "
23310,tunisian mediator group wins nobel peace prize for aiding move to democracy:  pic.twitter.com/ge6khrrvjf
23311,u.s. court places hold on clean water rule nationwide  
23312,obama to overhaul u.s. program to support syria rebels: carter -  pic.twitter.com/n7n2lk3agc
23313,#fifa likely to decide by next week on crisis meeting:  pic.twitter.com/btw9wtvfon
23314,tunisian mediator group wins #nobelprize for aiding move to democracy:  pic.twitter.com/w4rstb3jua
23315,representative issa considers run for house speaker:  pic.twitter.com/ogypstj90f
23316,israeli troops kill four palestinians in protest at gaza fence: medics  
