,text
3472,. reports 77k feds fired in last 15yrs. we recommended steps to improve agency management of poor performers:  
3473,"gao’s michele mackin testifies on major coast guard acquisitions, tomorrow at 10:30am:  …"
3474,watchdog podcast: north korea sanctions   
3475,indian affairs: further actions on gao recommendations needed to address systemic management challenges with..  
3476,medicaid demonstrations: approval criteria and documentation need to show how spending furthers medicaid objectives  
3477,"north korea sanctions: united states has increased flexibility to impose sanctions, but united nations is.. "
3478,"how does  assess risks to critical infrastructure from storms, attacks? we've reviewed:   #infrastructureweek"
3479,border security: progress and challenges in dhs's efforts to implement and assess infrastructure and technology  
3480,"for #infrastructureweek read about mileage-based user fees, fuel taxes, and road funding:  pic.twitter.com/b60ifeob8v"
3481,we’re hiring experienced attorneys. read the job announcement & apply by may 18th:  pic.twitter.com/awipcltdco
3482,"how are states supporting foster children, and what challenges do they face?   #fostercaremonthpic.twitter.com/sx6xremygy"
3483,. reports 77k feds fired over last 15 years. we've recommended steps to improve agency mgmt of poor performers  
3484,gao’s melissa emrey-arras testifies on management challenges with indian education today at 2:15pm:  
3485,gao’s rebecca gambler testifies on border security today at 2 pm: 
3486,for #infrastructureweek read about challenges to funding the nation's surface transportation system - 
3487,. reports 77k feds fired in last 15 years. we recommended steps to improve agency mgmt of poor performers:  
3488,"aviation security: tsa has taken steps to improve oversight of key programs, but additional actions are needed  "
3489,"how well does  oversee the billions it spends on programs to help secure the border, more? today's watchblog:  "
3490, reports 77k feds fired over last 15 years. we've recommended steps to improve agency mgmt of poor performers  
3491,gao’s jennifer grover testifies on tsa’s aviation security programs tomorrow at 10 am:  
3492,"we reviewed 22  major acquisitions, and found schedule slips and cost growth in 20. read today's watchblog:  "
3493, reports 77k feds fired in last 15 years. we recommended steps to improve agency management of poor performers  
3494,for #infrastructureweek read about changes in freight traffic and community congestion -  pic.twitter.com/cm74homlic
3495,what would you do with $10 billion? today's watchblog shares  acquisition plans:  pic.twitter.com/oiv5ws6xvo
3496,for #infrastructureweek read about airport-centric development:  pic.twitter.com/pjsqy4rszb
3497,"delays and increased costs plague 20 of 22  major acquisition programs we reviewed. more, in today's watchblog  "
3498,for #infrastructureweek read about incident response on 2.5 million miles of hazardous liquid/natural gas pipelines:  
3499,"of 22 major  programs, 20 are either delayed or over budget. today's watchblog:  pic.twitter.com/qkv7cnjsym"
3500,. plans to spend $10+ billion on major acquisition programs in fiscal year 2014. today's watchblog explores:  
3501,watchblog post: our quick look at homeland security acquisition programs  
3502,watchblog post: podcast on medicaid payments to health care providers  
3503,"for #infrastructureweek read about mileage-based user fees, fuel taxes, and road funding:  "
3504,"we’re hiring experienced attorneys for our procurement law, acquisition & sourcing management groups. apply by 5/18:  "
3505,for #infrastructureweek read about challenges to funding the nation's surface transportation system:  
3506,watchdog podcast: medicaid payments to health care providers   
3507,medicaid: cms oversight of provider payments is hampered by limited data and unclear policy  
3508,forest restoration: adjusting agencies' information-sharing strategies could benefit landscape-scale projects  
3509,"we’re hiring experienced attorneys for our acquisition & sourcing management, procurement law groups. apply by 5/18:  "
3510,thursday's watchblog examined  airport security programs and how they could affect your travels:  … #weekinreview
3511,tuesday's watchblog explored how  can improve the federal workforce.  … #weekinreview #psrwpic.twitter.com/54cq8j3u3u
3512,this week's watchblog reflected on the federal workforce and reviewed  airport security programs:   #weekinreview
3513,"thursday, the watchblog examined  airport security programs and how they could affect your travels:  … #weekinreview"
3514,tuesday's watchblog explored how  can improve the federal workforce:  … #weekinreview #psrwpic.twitter.com/utvssiypjh
3515,"this week's watchblog reflected on the federal workforce, and reviewed  airport security programs:   #weekinreview"
3516,medicaid: a small share of enrollees consistently accounted for a large share of expenditures  
3517,telecommunications relay service: fcc should strengthen its management of program to assist persons with hearing..  
3518,we're hiring experienced attorneys. read the job announcement and apply by may 18th:  pic.twitter.com/kun61yr5bt
3519,"faster airport screening may be attractive, but we’ve found problems with ’s oversight. today's watchblog  "
3520,"how does  decide what you can bring on a plane? for national travel & tourism week, the watchblog explores:  "
3521,this ticket can affect your airport experience. today’s watchblog:   #nttw2015pic.twitter.com/fxc75pokd9
3522,defense inventory: dod needs additional information for managing war reserve levels of meals ready to eat  
3523,"dod rapid innovation program: some technologies have transitioned to military users, but steps can be taken to..  "
3524,hanford waste treatment: doe needs to evaluate alternatives to recently proposed projects and address technical..  
3525,read today's watchblog before your next flight:   #nttw2015pic.twitter.com/lyrn43b44t
3526,more airline passengers get expedited screening at airports. today's watchblog:   #nttw2015pic.twitter.com/k5guql1fhm
3527,school-meals programs: additional verification could help usda ensure legitimate access  
3528,"we’re hiring experienced attorneys for our procurement law, acquisition & sourcing management groups. apply by 5/18:  "
3529,heading to the airport? first read today’s watchblog on  security:   #nttw2015pic.twitter.com/it0fmnpt8h
3530,whistleblower protection: dod needs to enhance oversight of military whistleblower reprisal investigations  
3531,watchblog post: traveling quickly but safely this summer 
3532,"attorneys: the application deadline for our procurement law, acquisition & sourcing management groups is now 5/18:  "
3533,"gao's steve lord testifies on ensuring legitimate access to school-meals programs, tomorrow at 10am:  "
3534,"oil and gas resources: interior's production verification efforts and royalty data have improved, but further..  "
3535,"we’re hiring experienced attorneys for our acquisition & sourcing management, procurement law groups. apply by 5/11:  "
3536,missile defense: opportunities exist to reduce acquisition risk and improve reporting on system capabilities  
3537,did you know we have over 100 videos available on youtube? connect with us at:  
3538,federal employees perform important work. today's watchblog honors #publicservicerecognitionweek:  
3539,we’re hiring experienced attorneys. read the job announcement and apply by may 11th:  pic.twitter.com/9mdbg6vwtb
3540,concerned about poor performers in the federal government? today's watchblog explores federal workforce issues:   #psrw
3541,"for #publicservicerecognitionweek, today’s watchblog reflects on federal workforce management progress, challenges:  "
3542,community development capital initiative: status of the program investments and participants  
3543,"improved training for federal supervisors could help them better manage poor performers. more, in today's watchblog:  "
3544,today's watchblog highlights federal workforce management progress and challenges:   #psrwpic.twitter.com/yytowunuiu
3545,controlled substances: dea needs to better manage its quota process and improve coordination with fda  
3546,gao’s marcia crosse testifies on management of controlled substances today at 10 am:  
3547,"how can  improve the federal workforce? for #publicservicerecognitionweek, read today's watchblog:  "
3548,watchblog post: reflections on the federal workforce  
3549,"we’re hiring experienced attorneys for our acquisition & sourcing management, procurement law groups.apply by 5/11:  "
3550,"check out the watchblog for more gao news, podcasts, and insights:  pic.twitter.com/m81jzdakkf"
3551,gao makes new appointments to the pcori methodology committee  and health it policy committee  
3552,unmanned carrier-based aircraft system: navy needs to demonstrate match between its requirements and available..  
3553,"it’s public service recognition week, and we are grateful for the work of our employees and all public servants #psrw  "
3554,interested in bid protests or other gao legal decisions? be sure to follow  to stay informed.
3555,we’re hiring experienced attorneys. read the job announcement and apply by may 11:  
3556,thursday's watchblog explored the role of contractors in supporting u.s. forces in iraq & afghanistan:  … #weekinreview
3557,tuesday's watchblog introduced you to our strategic issues team. check out the important work they do -  … #weekinreview
3558,"this week's watchblog highlighted our strategic issues team, and contractors in iraq and afghanistan:   #weekinreview"
3559,"we’re hiring experienced attorneys for our acquisition & sourcing management, procurement law groups. apply by 5/11:  "
3560,did you know we’re also on linkedin? connect with us at  pic.twitter.com/hjt3frouhb
3561,"thursday, the watchblog explored the role of contractors in supporting u.s. forces in iraq, afghanistan: … #weekinreview"
3562,tuesday's watchblog introduced you to our strategic issues team. check out the important work they do:  … #weekinreview
3563,"this week's watchblog highlighted our strategic issues team, and contractors in #iraq & #afghanistan:   #weekinreview"
3564,defense contracting: dod's use of competitive procedures  
3565,railroad retirement board: actions needed to reduce continued risk of fraud and improper payments  
3566, tim dinapoli can assist you. email him at his address at the bottom of that blog post:   thank you.
3567,we’re hiring experienced attorneys. read the job announcement & apply by may 11th:  
3568,"gao’s dan bertoni testifies on fraud risks and the railroad retirement board, today at 9:30am:  "
3569,"fewer troops in iraq, afghanistan gives dod a rare chance to fix some military contracting issues. today's watchblog:  "
3570,"we’re hiring experienced attorneys for our procurement law, acquisition & sourcing management groups. apply by 5/11 -  "
3571,"dod lacks a reliable system to track military contractor personnel and their whereabouts. more, in today's watchblog:  "
3572,"temporary assistance for needy families: an overview of spending, federal oversight, and program incentives  "
3573,it's #sexualassaultawarenessmonth. read our report on enhancing care for military #sexualassault victims:  
3574,"dod has long-standing issues with its use of military contractors, including in iraq, afghanistan. today's watchblog:  "
3575,homeland security: actions needed to better manage security screening at federal buildings and courthouses  
3576,management report: improvements needed in sec's internal controls and accounting procedures  
3577,securities regulation: sec can further enhance its oversight program of finra  
3578,southwest border: issues related to private property damage  
3579,"usaid farmer-to-farmer program: volunteers provide technical assistance, but actions needed to improve screening..  "
3580,dod contract management is on our #highrisk list. learn more about military contractors in today's watchblog:  
3581,today's watchblog shares the 3 steps to ensure the billions dod spends on military contracting are spent right:  
3582,contractors outnumbered military personnel in iraq & afghanistan during peak of operations. today's watchblog:  
3583,"annuities with lifetime benefits may help retirees, but consumers should be aware of the #risks:   #finlitmonth"
3584,today’s watchblog explores how dod oversees military contractors:  pic.twitter.com/mg9bbqgjej
3585,does #va consistently evaluate disability claims related to military #sexualassault? read our report:   #saam
3586,"advance directives: information on federal oversight, provider implementation, and prevalence  "
3587,"space acquisitions: some programs have overcome past problems, but challenges and uncertainty remain for the future  "
3588,victims of child abuse act: further actions needed to ensure timely use of grant funds and assess grantee..  
3589,veterans affairs health care: addition to gao's high risk list and actions needed for removal  
3590,"if your home were destroyed, what happens next? for #financialliteracymonth, learn about homeowners insurance: "
3591,"we’re hiring experienced attorneys. read the job announcement, and apply by may 11th:  "
3592,read about how #dod can address its training & education regarding #sexualassaults of male servicemembers:   #saam
3593,gao’s cristina chaplain testifies on military space programs today at 2:30 pm:  
3594,gao’s debra draper testifies on va health care and gao’s high risk list today at 2:30 pm:  
3595,"for #sexualassault awareness month, read about what else #dod can do to address assaults of male servicemembers:  #saam"
3596,"our strategic issues team covers #tax policy, federal debt, human capital, and more. learn about the team’s work:  "
3597,our strategic issues team identified $2.4 billion in financial benefits in fy14. more in today's watchblog:  
3598,our strategic issues team helps identify federal governance issues and management challenges. today's watchblog:  
3599,"we’re hiring experienced attorneys for our procurement law, acquisition & sourcing management groups. apply by 5/11:  "
3600,"meet the team responsible for our census work, #highrisk list, tax policy, and more, in today's watchblog:  "
3601,public-safety broadband network: firstnet should strengthen internal controls and evaluate lessons learned  
3602,yemen: dod should improve accuracy of its data on congressional clearance of projects as it reevaluates..  
3603,today's watchblog highlights our strategic issues team. read about their work:  pic.twitter.com/lnzfopo2sq
3604,have a financial planner? be sure you know whose interests they represent:   #finlitmonthpic.twitter.com/3qguinkgxu
3605,"we have 14 issue-area teams, and today's watchblog puts the spotlight on the strategic issues team. check it out:  "
3606,watchblog post: gao’s strategic issues team  
3607,we’ve reported on how #va evaluates disability claims related to military #sexualassault. read our report:   #saam
3608,"which disasters are covered in typical homeowners insurance policies? for #financialliteracymonth, read our report: "
3609,we’re hiring experienced attorneys. read the job announcement and apply by may 11th:  
3610,budgeting for disasters: approaches to budgeting for disasters in selected states  
3611,coast guard aircraft: transfer of fixed-wing c-27j aircraft is complex and further fleet purchases should..  
3612,"doe loan programs: current estimated net costs include $2.2 billion in credit subsidy, plus administrative expenses  "
3613,facility security: federal protective service's and selected federal tenants' sharing of and response to..  
3614,force structure: army's analyses of aviation alternatives  
3615,"did you know we’re on facebook, too? check us out at  pic.twitter.com/xhudzkkyf3"
3616,it's #sexualassaultawarenessmonth. read our report on enhancing care for #military sexual assault victims:   #saam
3617,trying to save your house from foreclosure? watch out for scam artists.   #financialliteracypic.twitter.com/mlmuqhyu9h
3618,thursday's watchblog reviewed #sexualassault in the military & what more dod could do to combat it:  … #weekinreview
3619,wednesday's watchblog examined risks to our nation's water supply:  … #weekinreview #earthdaypic.twitter.com/itripwtjsl
3620,"for #sexualassaultawarenessmonth, read about air force's efforts to address sexual assault in basic training:   #saam"
3621,"this week, the watchblog highlighted water issues for #earthday, and sexual assault in the military:   #weekinreview"
3622,read about how dod can address its training and education regarding #sexualassaults of male service members:   #saam
3623,"a disaster can wipe out your savings. for #financialliteracymonth, read about what homeowners insurance covers: "
3624,"for sexual assault awareness month, read about how va handles disability claims from military sexual assault victims: "
3625,"thursday, the watchblog reviewed #sexualassault in the military & what more dod could do to combat it:  … #weekinreview"
3626,"wednesday, the watchblog examined risks to our nation's water supply:  … #weekinreview #earthdaypic.twitter.com/4kilvd1pka"
3627,"this week's watchblog highlighted water issues for #earthday, and sexual assault in the military:   #weekinreview"
3628,u.s. assumes chairmanship of the #arcticcouncil today. we've reported how state could enhance u.s. participation: 
3629,va construction: actions to address cost increases and schedule delays at denver and other va major..  
3630,"if your home were destroyed, what happens next? for #financialliteracy month, learn about homeowners insurance -  "
3631,"as u.s. chairmanship of the #arcticcouncil begins, read how state could enhance u.s. participation in the council:  "
3632,state department construction: basis for building versus leasing decisions was insufficiently documented at..  
3633,medicare: potential uses of electronically readable cards for beneficiaries and providers  
3634,"for #sexualassaultawarenessmonth, read about what else dod can do to address assaults of male service members:   #saam"
3635,are you a fed? be sure you understand how your life insurance program works.   #finlitmonth #financialliteracy
3636,"gao’s mark goldstein testifies on va construction project costs and delays today at 1:30 pm mdt in aurora, co:  "
3637,"for #sexualassault awareness month, read about how dod can enhance care for servicewomen victims of sexual assault:  "
3638,"dod established a #sexualassault prevention and response program, but more could be done. today's watchblog:   #saam"
3639,deciding whether to sign up for your #college’s debit card? consider the pros and cons.   #finlitmonth
3640,"dod posters on #sexualassaults often show male perpetrators, female victims. today's watchblog  pic.twitter.com/l1e2jju794"
3641,dod can do more to address #sexualassault of both male and female servicemembers. today's watchblog explores:   #saam
3642,"which disasters are covered in typical homeowners insurance policies? for #financialliteracy month, read our report - "
3643,telecommunications: fcc should evaluate the efficiency and effectiveness of the lifeline program  
3644,thousands of #military servicemembers have reported experiencing #sexualassaults. today's watchblog explores:   #saam
3645,today's watchblog explores what more dod can do to address #sexualassault in the military  pic.twitter.com/nqbkk32brn
3646,airport funding: changes in aviation activity are reflected in reduced capacity concerns  
3647,"for #sexualassaultawarenessmonth, today's watchblog shares our findings on sexual assault in the #military:  "
3648,watchblog post: combating sexual assault in the military  
3649,"for sexual assault awareness month, read more on #va disability claims related to military sexual assault:   #saam"
3650,"40+ years after the clean water act, many u.s. bodies of water are still polluted, today's watchblog:   #earthday"
3651,"how does water become polluted? for #earthday, the watchblog shares our work on clean water:  pic.twitter.com/tbqcvaskw1"
3652,watchdog podcast: quick look at dhs acquisitions   
3653,homeland security acquisitions: addressing gaps in oversight and information is key to improving program outcomes  
3654,homeland security acquisitions: major program assessments reveal actions needed to improve accountability  
3655,gao’s gerald dillingham testifies on airport funding tomorrow at 9:45 am:  
3656,cybersecurity: actions needed to address challenges facing federal systems  
3657,"for #earthday, the watchblog shares our work on safe, clean water. check it out:  pic.twitter.com/rebm1hmdyz"
3658,"a disaster can wipe out your savings. for #financialliteracy month, read about what homeowners insurance covers - "
3659,"aging infrastructure may affect water quality or supply. for #earthday, the watchblog highlights water issues: "
3660,40 of 50 state water managers expect shortages. more in today’s watchblog:   #earthdaypic.twitter.com/hlw9eepbtm
3661,department of energy: management of excess uranium  
3662,indian affairs: further actions on gao recommendations needed to address systemic management challenges with..  
3663,gao’s greg wilshusen testifies on federal and contractor cybersecurity today at 2pm:  
3664,it's #sexualassault awareness month. read our report on enhancing care for military sexual assault victims:  … #saam
3665,"on the 45th anniversary of #earthday, the watchblog shares some of our work on water issues:  "
3666,gao’s michele mackin testifies on dhs acquisition oversight today at 2 pm:  
3667,watchblog post: safe and clean water  
3668,"for #sexualassault awareness & prevention month, read about va disability claims related to military sexual trauma. "
3669,want more gao news and insights? subscribe to the watchblog:  pic.twitter.com/tvvzdoucq5
3670,gao’s david trimble testifies on department of energy’s management of excess uranium tomorrow at 10am:  
3671,gao’s melissa emrey-arras testifies on management challenges in indian education tomorrow at 10am:  
3672,aviation certification: issues related to domestic and foreign approval of u.s. aviation products  
3673,"considering a medical credit card? read the fine print, and listen to our podcast for more:   #finlitmonth"
3674,"for #sexualassault awareness month, read about air force's efforts to address #sexualassault in basic training:  … #saam"
3675,gao’s gerald dillingham testifies on aviation certification today at 2:30 pm:  
3676,read about how #dod can address its training and education regarding #sexualassaults of male servicemembers:   #saam
3677,2020 census: recommended actions need to be implemented before potential cost savings can be realized  
3678,"defense inventory: services generally have reduced excess inventory, but additional actions are needed  "
3679,"if your home were destroyed, what happens next? for #financialliteracy month, learn about homeowners insurance: "
3680,"annuities with lifetime benefits may help #retirees, but consumers should be aware of the risks:   #finlitmonth"
3681,"which disasters are covered in typical homeowners insurance policies? for #financialliteracy month, read our report:  "
3682,gao’s robert goldenkoff and carol cha testify on the 2020 census today at 3 pm: 
3683,"thursday's watchblog shared how policymakers can use our fragmentation, overlap and duplication guide:   #weekinreview"
3684,"for #sexualassaultawarenessmonth, read about how dod can enhance care for servicewomen victims of #sexualassault:  "
3685,42 federal programs offer similar medical transportation. addressing overlap could improve effectiveness:  #duplication
3686,does #va consistently evaluate disability claims related to military sexual assault? read our report:   #saam
3687,wednesday's watchblog explored what #irs challenges mean for you:   #weekinreviewpic.twitter.com/kkvkmlfhr6
3688,"tuesday's watchblog was an analysts' #howto guide for finding fragmentation, overlap and duplication:   #weekinreview"
3689,"this week the watchblog highlighted irs issues for #taxday, our guide on assessing #duplication, more:   #weekinreview"
3690,"fragmentation, overlap & duplication can all reduce government efficiency and effectiveness:  pic.twitter.com/rayvaoartm"
3691,it's #sexualassaultawarenessmonth. read our report on enhancing care for military #sexualassault victims:   #saam
3692,denying passports or medicaid payments to those with delinquent tax debt could add $500m over 5 years:   #duplication
3693,"thursday's watchblog shared how policymakers can use our fragmentation, overlap, and duplication guide:   #weekinreview"
3694,have a financial planner? be sure you know whose interests they represent:   #finlitmonthpic.twitter.com/durbndjyk9
3695,wednesday's watchblog explored what #irs challenges mean for you:   #weekinreview #taxdaypic.twitter.com/aqbx8p45hj
3696,"this week, we issued our 2015 report on duplication $ cost savings in the federal government:  pic.twitter.com/e5u07k7wpk"
3697,"this week's watchblog highlighted irs issues for #taxday, our new guide on assessing #duplication, more:  #weekinreview"
3698,"if irs corrected math errors during tax return processing, that could save over $160 million:  pic.twitter.com/yupg2zgo3h"
3699,"a disaster can wipe out your savings. for #financialliteracy month, read about what homeowners insurance covers: "
3700,listen to our podcast on our 2015 duplication & cost savings report:  pic.twitter.com/col5bxyhln
3701,department of defense: acquisition rulemaking practices  
3702,we’ve reported on how va evaluates disability claims related to military sexual assault. read our report:   #saam
3703,"at least 20 federal agencies oversee consumer product safety—1 of 12 new fragmentation, overlap & #duplication areas:  "
3704,"for #sexualassaultawarenessmonth, read about air force's efforts to address #sexualassault in basic training:   #saam"
3705,"tuesday, we issued our 2015 report on duplication and cost savings in the federal government:  pic.twitter.com/sz4qhrinkg"
3706,"watch our video addressing duplication, overlap & fragmentation in the federal government:  "
3707,the federal government should be more efficient & effective. our new report outlines how:  pic.twitter.com/ezodi2ypa5
3708,"our action tracker shows agency actions to address #duplication, produce cost savings:  pic.twitter.com/kdwvra1qgt"
3709,read about how dod can address its training and education regarding #sexualassaults of male servicemembers:   #saam
3710,"curious what federal executives, policy makers can do to save money, reduce #duplication? check out today's watchblog: "
3711,bureau of land management: more information needed to implement the helium stewardship act of 2013  
3712,information technology: additional omb and agency actions needed to ensure portfolio savings are realized and..  
3713,"persons with hiv: funding formula for housing assistance could be better targeted, and performance data could be..  "
3714,"fragmentation, overlap, #duplication can all reduce government efficiency and effectiveness:  pic.twitter.com/igeqpvh7eq"
3715,epa and fda inspecting the same laboratories is #duplication. we recommend how to improve efficiency:  
3716,"we identified 12 new areas of fragmentation, overlap, or duplication in federal programs:  pic.twitter.com/k0fotf5q7g"
3717,trying to save your house from foreclosure? watch out for scam artists.   #finlitmonthpic.twitter.com/qlxjqpwrfw
3718,"today's watchblog features our new guide for reducing #duplication, achieving cost savings in the federal government:  "
3719,federal workforce: preliminary observations on strengthening employee engagement during challenging times 
3720,"in addition to identifying new areas, we track government’s progress in reducing #duplication, achieving cost savings: "
3721,watchblog post: a policymaker’s duplication and cost savings toolkit  
3722,"for sexual assault awareness month, read about how va handles disability claims from military #sexualassault victims: "
3723,"long waits for help, stolen #tax refunds--just 2 challenges some taxpayers faced this year. more in today's watchblog: "
3724,dod pays 2 health plans to administer the same benefits to same population in many of the same locations   #duplication
3725,taxpayers may have waited over an hour for #irs tax help--more than twice as long as last year. today's watchblog:  
3726,listen to the podcast on our 2015 duplication & cost savings report:  pic.twitter.com/rm6kpj3yip
3727,"gao’s robert goldenkoff testifies on the federal workforce, tomorrow at 9am:  "
3728,amphibious combat vehicle acquisition: marine corps adopts an incremental approach  
3729,small business research programs: challenges remain in meeting spending and reporting requirements  
3730,sole community hospitals: early indications show that tricare's revised reimbursement rules have not affected..  
3731,"how can the federal government be more efficient, effective? check out our latest #duplication & cost savings report:  "
3732,national nuclear security administration: observations on management challenges and steps taken to address them  
3733,"for #taxday, check out today’s watchblog on #irs challenges, like new reporting requirements and combating fraud:  "
3734,at least 20 federal agencies oversee consumer product safety. read more about duplication:  pic.twitter.com/p8hdmp3yak
3735,"for #sexualassaultawarenessmonth, read about what else dod can do to address assaults of male servicemembers:   #saam"
3736,"watch our video to understand the impact of #duplication, overlap & fragmentation for the federal government:  "
3737,#irs paid an estimated $5.8 billion in fraudulent tax refunds in 2013. read more in today's watchblog:   #taxday
3738,epa & fda inspected the same labs without sharing the results. we recommend how to improve efficiency:   #duplication
3739,"our action tracker shows agency actions to address duplication, produce cost savings:  pic.twitter.com/5woneczylz"
3740,"considering a medical credit card? read the fine print, and listen to our podcast for more:   #finlitmonth"
3741,"waiting for a tax refund? a fraudster may already have it. today's watchblog explores irs challenges, like id theft:  "
3742,export-import bank: status of actions to address gao recommendations since the bank's 2012 reauthorization  
3743,gao’s david trimble testifies on the national nuclear security administration today at 2:30pm:  
3744,"#irs faces many challenges. what does that mean for you, the taxpayer? today's #taxday watchblog explores:  "
3745,re-examining how much crude oil to keep in us strategic petroleum reserve could save $billions  pic.twitter.com/43cfieepme
3746,watchblog post: effects of irs challenges on taxpayers  
3747,are you a fed? be sure you understand how your life insurance program works.   #financialliteracy
3748,21 ways the federal government could collect $ billions more in owed taxes:  pic.twitter.com/iy5zqmgvpj
3749,"read today's watchblog for highlights of our new guide on finding, addressing #duplication in the federal government:  "
3750,"fragmentation, overlap and #duplication can all reduce government efficiency and effectiveness: pic.twitter.com/tksn8ojds9"
3751,"gao’s kimberly gianopoulos testifies on the export-import bank, tomorrow at 10am:  "
3752,re-examining how much crude oil is kept in the strategic petroleum reserve could save money:  pic.twitter.com/iutjirkznu
3753,learn about our analysts’ toolkit for reviewing similar federal programs in today's watchblog:   #duplication
3754,air traffic control: faa needs a more comprehensive approach to address cybersecurity as agency transitions to..  
3755,broadcast exclusivity rules: effects of elimination would depend on other federal actions and industry response  
3756,f-35 joint strike fighter: assessment needed to address affordability challenges 
3757,f-35 joint strike fighter: observations on program progress  
3758,presidential helicopter acquisition: program established knowledge-based business case and entered system..  
3759,42 federal programs offer nonemergency medical transport. addressing overlap could improve effectiveness:  #duplication
3760,our 2015 duplication & cost savings report also has a user guide. check it out:  pic.twitter.com/xgfa4jqwqj
3761,dod pays 2 health plans to administer the same benefits to same population in many of the same locations:  
3762,"government efficiency and effectiveness: opportunities to reduce fragmentation, overlap, and duplication and..  "
3763,"curious what the federal government has done to save money? check out our #duplication, cost savings action tracker:  "
3764,"today's watchblog shares how analysts, others, can use our new #duplication & cost savings guide:  "
3765,how can the federal government save money? our new #duplication and cost savings report counts the ways:  
3766,watchblog post: an analyst’s duplication and cost savings toolkit  
3767,"today, we issued our 2015 report on duplication & cost savings in the federal government:  pic.twitter.com/nzhofed31n"
3768,watchdog podcast: assessing duplication in federal programs   
3769,"2015 annual report: additional opportunities to reduce fragmentation, overlap, and duplication and achieve other..  "
3770,"fragmentation, overlap, and duplication: an evaluation and management guide  "
3771,"government efficiency and effectiveness: opportunities to reduce fragmentation, overlap, and duplication and..  "
3772,gao’s mike sullivan testifies on the f-35 joint strike fighter program today at 3:30 pm:  
3773,"u.s. comptroller general gene dodaro testifies on duplication, overlap, fragmentation in federal govt today at 9:30am: "
3774,"u.s. comptroller general testifies on duplication, overlap & fragmentation in federal government, tomorrow at 9:30am:  "
3775,race to the top: education could better support grantees and help them address capacity challenges  
3776,"race to the top: survey of school districts' capacity to implement reform (gao-15-317sp, april 2015), an..  "
3777,"race to the top: survey of state education agencies' capacity to implement reform (gao-15-316sp, april 2015), an..  "
3778,women in stem research: federal agencies differ in the data they collect on grant applicants  
3779,"for sexual assault awareness and prevention month, read about va disability claims related to military sexual trauma. "
3780,deciding whether to sign up for your college’s debit card? consider the pros and cons.   #finlitmonth
3781,friday's watchblog shared our latest findings and podcast on the federal fiscal outlook:  … #weekinreview
3782,"thursday, the watchblog explored coordination of mental health services:  … #weekinreview #nphw"
3783,"tuesday's watchblog examined ""ignition interlocks,"" a tool to help address #drunkdriving:  … #weekinreview"
3784,"this week's watchblog included posts for #alcoholawarenessmonth, national public health week, and more:   #weekinreview"
3785,does va consistently evaluate disability claims related to military #sexualassault? read our report:   #saam
3786,"considering a medical credit card? read the fine print, and listen to our podcast for more -   #finlitmonth"
3787,"friday, the watchblog shared our latest findings and podcast on the federal fiscal outlook:  … #weekinreview"
3788,thursday’s watchblog explored coordination of mental health services:  … #weekinreview #nphwpic.twitter.com/qyn7txovx6
3789,"tuesday, the watchblog examined ""ignition interlocks,"" a tool to help address #drunkdriving:  … #weekinreview"
3790,"this week's watchblog included posts for #alcoholawarenessmonth, national public health week, more:   #weekinreview"
3791,"check out today's watchblog for a podcast on the federal fiscal outlook, highlights of our recent fiscal simulations:  "
3792,who knows what the future holds? today's watchblog shares findings from our long-term fiscal simulations:  
3793,"today's watchblog shares our latest #podcast on the federal fiscal outlook, more:  pic.twitter.com/vthdxt9dqu"
3794,"waiting to address federal deficits could be destabilizing to the economy and individuals, today's watchblog:  "
3795,"curious where federal deficits lead? check out today's watchblog for our latest podcast, more:  pic.twitter.com/umjkliygp6"
3796,"annuities with lifetime benefits may help retirees, but consumers should be aware of the risks:   #finlitmonth"
3797,our fiscal simulations show that the federal #debt is unsustainable. today's watchblog has our latest findings:  
3798,watchblog post: projecting the future of federal finances: long-term fiscal simulations  
3799,"for national public health week, the watchblog reviews coordination of programs for those with serious mental illness: "
3800,an estimated 10 million u.s. adults suffered from a serious mental illness in 2013. today's watchblog:   #nphw
3801,data use and regulatory status of the indian housing block grant program  
3802,"information security: fdic implemented many controls over financial systems, but opportunities for improvement..  "
3803,kc-46 tanker aircraft: key aerial refueling capabilities should be demonstrated prior to the production decision  
3804,today's watchblog examines coordination of mental health services. check it out:   #nphwpic.twitter.com/f3z6mshibl
3805,watchdog podcast: federal fiscal outlook and fiscal exposures   
3806,we identified 100+ programs across 8 agencies that support people w/serious mental illness. today's watchblog:   #nphw
3807,"if mental health programs don’t coordinate, there could be gaps in care. today's watchblog explores:   #nphw"
3808,interested in federal programs that support adults with mental illness? read today's watchblog:   #nphw
3809,watchblog post: coordinating programs serving those with serious mental illness  
3810,. reports long waits for #irs help. we recommended evaluating how customer service affects taxpayers -  
3811,"for #sexualassault awareness month, read more on va disability claims related to military sexual assault:   #saam"
3812,hundreds of figures and images from gao reports are available on our flickr account. check them out at: 
3813,. reports long waits for #irs help. we recommended evaluating how customer service affects taxpayers:  
3814,have a financial planner? be sure you know whose interests they represent:   #finlitmonthpic.twitter.com/i6sv4w3ivb
3815,. just ranked us among the 500 best places to work. read about what makes us unique:  
3816," congratulations, and thanks for sharing the yellow book with the next generation."
3817,ntsb issues recommendations to improve oil train safety. we’ve reported on key concerns:  
3818,"check out the watchblog for more gao news, podcasts, and insights:  pic.twitter.com/zgcjx0t98t"
